,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,700,186,55,paris,1,luxembourgish,0,3535
1,576,238,0,paris,1,luxembourgish,0,3535
2,397,448,1,paris,1,luxembourgish,0,3535
3,571,479,0,paris,1,luxembourgish,0,3535
4,306,238,1,paris,1,luxembourgish,0,3535
5,647,150,0,paris,1,luxembourgish,0,3535
6,299,121,0,paris,1,luxembourgish,0,3535
7,192,125,0,paris,1,luxembourgish,0,3535
8,823,329,1,paris,1,luxembourgish,0,3535
9,741,199,1,paris,1,luxembourgish,0,3535
10,534,419,1,paris,1,luxembourgish,0,3535
11,912,172,0,paris,1,luxembourgish,0,3535
12,222,357,2,paris,1,luxembourgish,0,3535
13,484,145,1,paris,1,luxembourgish,0,3535
14,723,90,0,paris,1,luxembourgish,0,3535
15,580,148,4,paris,1,luxembourgish,0,3535
16,176,90,0,paris,1,luxembourgish,0,3535
17,986,337,1,paris,1,luxembourgish,0,3535
18,62,90,0,paris,1,luxembourgish,0,3535
19,742,438,1,paris,1,luxembourgish,0,3535
20,634,91,0,paris,1,luxembourgish,0,3535
21,842,465,1,paris,1,luxembourgish,0,3535
22,837,439,1,paris,1,luxembourgish,0,3535
23,748,334,1,paris,1,luxembourgish,0,3535
24,130,331,1,paris,1,luxembourgish,0,3535
25,735,203,0,paris,1,luxembourgish,0,3535
26,65,169,0,paris,1,luxembourgish,0,3535
27,305,202,1,paris,1,luxembourgish,0,3535
28,998,236,0,paris,1,luxembourgish,0,3535
29,449,232,1,paris,1,luxembourgish,0,3535
30,477,88,0,paris,1,luxembourgish,0,3535
31,522,206,0,paris,1,luxembourgish,0,3535
32,308,312,1,paris,1,luxembourgish,0,3535
33,684,89,0,paris,1,luxembourgish,0,3535
34,926,197,8,paris,1,luxembourgish,0,3535
35,290,200,0,paris,1,luxembourgish,0,3535
36,29,334,1,paris,1,luxembourgish,0,3535
37,584,484,1,paris,1,luxembourgish,0,3535
38,132,470,1,paris,1,luxembourgish,0,3535
39,436,259,15,paris,1,luxembourgish,0,3535
40,975,174,3,paris,1,luxembourgish,0,3535
41,467,268,43,paris,1,luxembourgish,0,3535
42,115,112,17,paris,1,luxembourgish,0,3535
43,199,240,0,paris,1,luxembourgish,0,3535
44,885,200,1,paris,1,luxembourgish,0,3535
45,357,197,0,paris,1,luxembourgish,0,3535
46,910,92,0,paris,1,luxembourgish,0,3535
47,776,167,0,paris,1,luxembourgish,0,3535
48,94,262,38,paris,1,luxembourgish,0,3535
49,629,91,0,paris,1,luxembourgish,0,3535
50,851,93,0,paris,1,luxembourgish,0,3535
51,970,345,1,paris,1,luxembourgish,0,3535
52,911,161,4,paris,1,luxembourgish,0,3535
53,509,93,0,paris,1,luxembourgish,0,3535
54,392,199,0,paris,1,luxembourgish,0,3535
55,379,452,1,paris,1,luxembourgish,0,3535
56,868,301,1,paris,1,luxembourgish,0,3535
57,419,142,1,paris,1,luxembourgish,0,3535
58,785,298,1,paris,1,luxembourgish,0,3535
59,903,93,0,paris,1,luxembourgish,0,3535
60,790,477,1,paris,1,luxembourgish,0,3535
61,882,232,0,paris,1,luxembourgish,0,3535
62,338,206,12,paris,1,luxembourgish,0,3535
63,884,233,0,paris,1,luxembourgish,0,3535
64,863,479,1,paris,1,luxembourgish,0,3535
65,797,152,0,paris,1,luxembourgish,0,3535
66,342,126,0,paris,1,luxembourgish,0,3535
67,339,266,1,paris,1,luxembourgish,0,3535
68,980,120,0,paris,1,luxembourgish,0,3535
69,148,120,0,paris,1,luxembourgish,0,3535
70,736,236,0,paris,1,luxembourgish,0,3535
71,159,331,1,paris,1,luxembourgish,0,3535
72,560,195,2,paris,1,luxembourgish,0,3535
73,656,157,0,paris,1,luxembourgish,0,3535
74,705,150,0,paris,1,luxembourgish,0,3535
75,257,197,0,paris,1,luxembourgish,0,3535
76,314,123,0,paris,1,luxembourgish,0,3535
77,121,87,0,paris,1,luxembourgish,0,3535
78,69,265,42,paris,1,luxembourgish,0,3535
79,614,92,0,paris,1,luxembourgish,0,3535
80,133,166,0,paris,1,luxembourgish,0,3535
81,866,479,1,paris,1,luxembourgish,0,3535
82,795,174,0,paris,1,luxembourgish,0,3535
83,617,470,1,paris,1,luxembourgish,0,3535
84,937,295,1,paris,1,luxembourgish,0,3535
85,229,232,1,paris,1,luxembourgish,0,3535
86,612,238,1,paris,1,luxembourgish,0,3535
87,841,91,0,paris,1,luxembourgish,0,3535
88,640,202,0,paris,1,luxembourgish,0,3535
89,225,200,0,paris,1,luxembourgish,0,3535
90,573,446,1,paris,1,luxembourgish,0,3535
91,119,331,1,paris,1,luxembourgish,0,3535
92,942,329,1,paris,1,luxembourgish,0,3535
93,782,388,2,paris,1,luxembourgish,0,3535
94,948,253,1,paris,1,luxembourgish,0,3535
95,412,278,63,paris,1,luxembourgish,0,3535
96,579,89,0,paris,1,luxembourgish,0,3535
97,28,209,0,paris,1,luxembourgish,0,3535
98,474,192,0,paris,1,luxembourgish,0,3535
99,889,200,0,paris,1,luxembourgish,0,3535
100,49,169,0,paris,1,luxembourgish,0,3535
101,858,315,1,paris,1,luxembourgish,0,3535
102,259,145,0,paris,1,luxembourgish,0,3535
103,207,172,0,paris,1,luxembourgish,0,3535
104,165,169,0,paris,1,luxembourgish,0,3535
105,595,197,0,paris,1,luxembourgish,0,3535
