,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,387,248,104,amsterdam,30,maltese,1,3534
1,967,80,60,amsterdam,30,maltese,1,3534
2,752,264,107,amsterdam,30,maltese,1,3534
3,891,112,22,amsterdam,30,maltese,1,3534
4,588,189,55,amsterdam,30,maltese,1,3534
5,234,155,52,amsterdam,30,maltese,1,3534
6,86,116,78,amsterdam,30,maltese,1,3534
7,585,81,29,amsterdam,30,maltese,1,3534
8,442,175,85,amsterdam,30,maltese,1,3534
9,52,162,52,amsterdam,30,maltese,1,3534
10,750,114,19,amsterdam,30,maltese,1,3534
11,88,133,38,amsterdam,30,maltese,1,3534
12,917,277,118,amsterdam,30,maltese,1,3534
13,140,116,43,amsterdam,30,maltese,1,3534
14,163,189,76,amsterdam,30,maltese,1,3534
15,373,117,43,amsterdam,30,maltese,1,3534
16,867,151,48,amsterdam,30,maltese,1,3534
17,283,105,46,amsterdam,30,maltese,1,3534
18,34,80,23,amsterdam,30,maltese,1,3534
19,317,174,76,amsterdam,30,maltese,1,3534
20,807,286,103,amsterdam,30,maltese,1,3534
21,587,165,50,amsterdam,30,maltese,1,3534
22,706,123,38,amsterdam,30,maltese,1,3534
23,111,124,40,amsterdam,30,maltese,1,3534
24,166,114,56,amsterdam,30,maltese,1,3534
25,211,160,60,amsterdam,30,maltese,1,3534
26,660,167,48,amsterdam,30,maltese,1,3534
27,916,117,44,amsterdam,30,maltese,1,3534
28,892,196,69,amsterdam,30,maltese,1,3534
29,256,85,23,amsterdam,30,maltese,1,3534
30,510,280,119,amsterdam,30,maltese,1,3534
31,465,244,123,amsterdam,30,maltese,1,3534
32,880,120,42,amsterdam,30,maltese,1,3534
33,685,277,94,amsterdam,30,maltese,1,3534
34,307,112,44,amsterdam,30,maltese,1,3534
35,10,165,51,amsterdam,30,maltese,1,3534
36,16,172,48,amsterdam,30,maltese,1,3534
37,581,158,29,amsterdam,30,maltese,1,3534
38,594,252,152,amsterdam,30,maltese,1,3534
39,101,284,102,amsterdam,30,maltese,1,3534
40,352,108,61,amsterdam,30,maltese,1,3534
41,925,106,44,amsterdam,30,maltese,1,3534
42,821,112,45,amsterdam,30,maltese,1,3534
43,557,121,36,amsterdam,30,maltese,1,3534
44,417,151,62,amsterdam,30,maltese,1,3534
45,117,81,23,amsterdam,30,maltese,1,3534
46,375,112,42,amsterdam,30,maltese,1,3534
47,680,157,24,amsterdam,30,maltese,1,3534
48,674,130,46,amsterdam,30,maltese,1,3534
49,172,127,38,amsterdam,30,maltese,1,3534
50,628,164,65,amsterdam,30,maltese,1,3534
51,85,107,44,amsterdam,30,maltese,1,3534
52,762,169,50,amsterdam,30,maltese,1,3534
53,515,267,99,amsterdam,30,maltese,1,3534
54,196,119,19,amsterdam,30,maltese,1,3534
55,507,117,36,amsterdam,30,maltese,1,3534
56,902,179,94,amsterdam,30,maltese,1,3534
57,22,176,45,amsterdam,30,maltese,1,3534
58,103,196,80,amsterdam,30,maltese,1,3534
59,548,248,126,amsterdam,30,maltese,1,3534
60,835,111,62,amsterdam,30,maltese,1,3534
61,724,276,93,amsterdam,30,maltese,1,3534
62,679,164,52,amsterdam,30,maltese,1,3534
63,429,260,110,amsterdam,30,maltese,1,3534
64,482,87,21,amsterdam,30,maltese,1,3534
65,878,108,66,amsterdam,30,maltese,1,3534
66,460,90,22,amsterdam,30,maltese,1,3534
67,158,151,62,amsterdam,30,maltese,1,3534
68,918,277,110,amsterdam,30,maltese,1,3534
69,921,85,48,amsterdam,30,maltese,1,3534
70,809,265,109,amsterdam,30,maltese,1,3534
71,77,265,115,amsterdam,30,maltese,1,3534
72,450,186,86,amsterdam,30,maltese,1,3534
73,603,266,96,amsterdam,30,maltese,1,3534
74,945,153,72,amsterdam,30,maltese,1,3534
75,604,120,40,amsterdam,30,maltese,1,3534
76,253,266,105,amsterdam,30,maltese,1,3534
77,455,150,56,amsterdam,30,maltese,1,3534
78,591,254,115,amsterdam,30,maltese,1,3534
79,441,197,69,amsterdam,30,maltese,1,3534
80,157,264,98,amsterdam,30,maltese,1,3534
81,212,208,66,amsterdam,30,maltese,1,3534
82,105,169,48,amsterdam,30,maltese,1,3534
83,430,172,101,amsterdam,30,maltese,1,3534
84,743,167,46,amsterdam,30,maltese,1,3534
85,410,124,38,amsterdam,30,maltese,1,3534
86,9,92,54,amsterdam,30,maltese,1,3534
87,779,194,81,amsterdam,30,maltese,1,3534
88,146,189,74,amsterdam,30,maltese,1,3534
89,505,110,44,amsterdam,30,maltese,1,3534
90,745,112,28,amsterdam,30,maltese,1,3534
91,715,155,50,amsterdam,30,maltese,1,3534
92,271,88,21,amsterdam,30,maltese,1,3534
93,193,154,48,amsterdam,30,maltese,1,3534
94,788,118,50,amsterdam,30,maltese,1,3534
95,778,118,41,amsterdam,30,maltese,1,3534
96,969,82,31,amsterdam,30,maltese,1,3534
97,625,197,69,amsterdam,30,maltese,1,3534
98,264,83,21,amsterdam,30,maltese,1,3534
99,45,164,54,amsterdam,30,maltese,1,3534
100,630,156,66,amsterdam,30,maltese,1,3534
101,83,164,48,amsterdam,30,maltese,1,3534
102,960,280,100,amsterdam,30,maltese,1,3534
103,218,198,74,amsterdam,30,maltese,1,3534
104,12,83,21,amsterdam,30,maltese,1,3534
105,657,175,85,amsterdam,30,maltese,1,3534
106,326,255,109,amsterdam,30,maltese,1,3534
107,971,158,52,amsterdam,30,maltese,1,3534
108,529,248,115,amsterdam,30,maltese,1,3534
109,269,162,60,amsterdam,30,maltese,1,3534
110,567,85,19,amsterdam,30,maltese,1,3534
111,223,160,51,amsterdam,30,maltese,1,3534
112,676,74,20,amsterdam,30,maltese,1,3534
113,627,115,41,amsterdam,30,maltese,1,3534
114,214,193,72,amsterdam,30,maltese,1,3534
115,777,153,60,amsterdam,30,maltese,1,3534
116,658,172,56,amsterdam,30,maltese,1,3534
117,369,82,21,amsterdam,30,maltese,1,3534
118,760,176,79,amsterdam,30,maltese,1,3534
119,517,120,53,amsterdam,30,maltese,1,3534
120,303,180,85,amsterdam,30,maltese,1,3534
121,82,118,44,amsterdam,30,maltese,1,3534
122,570,109,45,amsterdam,30,maltese,1,3534
