,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,416,115,0,sofia,1,danish,1,3535
1,13,68,0,sofia,1,danish,1,3535
2,984,69,0,sofia,1,danish,1,3535
3,141,99,0,sofia,1,danish,1,3535
4,203,134,0,sofia,1,danish,1,3535
5,181,116,0,sofia,1,danish,1,3535
6,272,55,0,sofia,1,danish,1,3535
7,899,103,1,sofia,1,danish,1,3535
8,287,254,1,sofia,1,danish,1,3535
9,683,99,0,sofia,1,danish,1,3535
10,544,72,0,sofia,1,danish,1,3535
11,554,51,0,sofia,1,danish,1,3535
12,145,105,1,sofia,1,danish,1,3535
13,353,45,11,sofia,1,danish,1,3535
14,665,71,7,sofia,1,danish,1,3535
15,143,85,1,sofia,1,danish,1,3535
16,304,92,6,sofia,1,danish,1,3535
17,302,69,0,sofia,1,danish,1,3535
18,764,74,0,sofia,1,danish,1,3535
19,383,50,0,sofia,1,danish,1,3535
20,637,71,0,sofia,1,danish,1,3535
21,649,219,1,sofia,1,danish,1,3535
22,262,112,0,sofia,1,danish,1,3535
23,814,264,1,sofia,1,danish,1,3535
24,883,183,1,sofia,1,danish,1,3535
25,553,111,0,sofia,1,danish,1,3535
26,201,98,2,sofia,1,danish,1,3535
27,137,51,0,sofia,1,danish,1,3535
28,862,86,0,sofia,1,danish,1,3535
29,815,274,1,sofia,1,danish,1,3535
30,578,121,12,sofia,1,danish,1,3535
31,472,51,0,sofia,1,danish,1,3535
32,574,71,0,sofia,1,danish,1,3535
33,871,98,0,sofia,1,danish,1,3535
34,190,62,0,sofia,1,danish,1,3535
35,923,61,0,sofia,1,danish,1,3535
36,542,72,0,sofia,1,danish,1,3535
37,597,277,1,sofia,1,danish,1,3535
38,25,266,1,sofia,1,danish,1,3535
39,337,112,0,sofia,1,danish,1,3535
40,109,105,1,sofia,1,danish,1,3535
41,208,72,0,sofia,1,danish,1,3535
42,968,195,1,sofia,1,danish,1,3535
43,4,49,0,sofia,1,danish,1,3535
44,802,95,0,sofia,1,danish,1,3535
45,270,123,2,sofia,1,danish,1,3535
46,590,97,0,sofia,1,danish,1,3535
47,107,53,0,sofia,1,danish,1,3535
48,601,116,0,sofia,1,danish,1,3535
49,608,107,2,sofia,1,danish,1,3535
50,44,62,0,sofia,1,danish,1,3535
51,852,53,0,sofia,1,danish,1,3535
