,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,637,66,0,sofia,1,estonian,0,3535
1,883,169,1,sofia,1,estonian,0,3535
2,4,45,0,sofia,1,estonian,0,3535
3,601,107,0,sofia,1,estonian,0,3535
4,597,256,1,sofia,1,estonian,0,3535
5,181,107,0,sofia,1,estonian,0,3535
6,899,104,1,sofia,1,estonian,0,3535
7,353,45,11,sofia,1,estonian,0,3535
8,608,107,2,sofia,1,estonian,0,3535
9,553,103,0,sofia,1,estonian,0,3535
10,145,105,1,sofia,1,estonian,0,3535
11,542,67,0,sofia,1,estonian,0,3535
12,208,67,0,sofia,1,estonian,0,3535
13,544,67,0,sofia,1,estonian,0,3535
14,578,122,12,sofia,1,estonian,0,3535
15,554,47,0,sofia,1,estonian,0,3535
16,287,235,1,sofia,1,estonian,0,3535
17,649,202,1,sofia,1,estonian,0,3535
18,968,180,1,sofia,1,estonian,0,3535
19,109,105,1,sofia,1,estonian,0,3535
20,44,58,0,sofia,1,estonian,0,3535
21,852,49,0,sofia,1,estonian,0,3535
22,590,89,0,sofia,1,estonian,0,3535
23,302,64,0,sofia,1,estonian,0,3535
24,923,57,0,sofia,1,estonian,0,3535
25,201,99,2,sofia,1,estonian,0,3535
26,665,71,7,sofia,1,estonian,0,3535
27,141,91,0,sofia,1,estonian,0,3535
28,270,124,2,sofia,1,estonian,0,3535
29,13,63,0,sofia,1,estonian,0,3535
30,304,92,6,sofia,1,estonian,0,3535
31,272,50,0,sofia,1,estonian,0,3535
32,137,47,0,sofia,1,estonian,0,3535
33,143,85,1,sofia,1,estonian,0,3535
34,871,90,0,sofia,1,estonian,0,3535
35,472,47,0,sofia,1,estonian,0,3535
36,802,87,0,sofia,1,estonian,0,3535
37,107,49,0,sofia,1,estonian,0,3535
38,815,253,1,sofia,1,estonian,0,3535
39,203,124,0,sofia,1,estonian,0,3535
40,574,66,0,sofia,1,estonian,0,3535
41,862,80,0,sofia,1,estonian,0,3535
42,416,106,0,sofia,1,estonian,0,3535
43,383,46,0,sofia,1,estonian,0,3535
44,190,58,0,sofia,1,estonian,0,3535
45,337,104,0,sofia,1,estonian,0,3535
46,683,91,0,sofia,1,estonian,0,3535
47,984,64,0,sofia,1,estonian,0,3535
48,814,243,1,sofia,1,estonian,0,3535
49,764,68,0,sofia,1,estonian,0,3535
50,25,245,1,sofia,1,estonian,0,3535
51,262,104,0,sofia,1,estonian,0,3535
