,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,10,159,0,amsterdam,2,dutch,1,3535
1,211,154,0,amsterdam,2,dutch,1,3535
2,311,99,13,amsterdam,2,dutch,1,3535
3,630,161,0,amsterdam,2,dutch,1,3535
4,157,310,2,amsterdam,2,dutch,1,3535
5,806,280,7,amsterdam,2,dutch,1,3535
6,916,140,2,amsterdam,2,dutch,1,3535
7,303,222,0,amsterdam,2,dutch,1,3535
8,366,82,0,amsterdam,2,dutch,1,3535
9,256,81,0,amsterdam,2,dutch,1,3535
10,807,424,2,amsterdam,2,dutch,1,3535
11,507,121,2,amsterdam,2,dutch,1,3535
12,283,110,2,amsterdam,2,dutch,1,3535
13,715,182,0,amsterdam,2,dutch,1,3535
14,193,154,0,amsterdam,2,dutch,1,3535
15,945,187,0,amsterdam,2,dutch,1,3535
16,809,424,2,amsterdam,2,dutch,1,3535
17,821,114,0,amsterdam,2,dutch,1,3535
18,442,183,2,amsterdam,2,dutch,1,3535
19,658,185,0,amsterdam,2,dutch,1,3535
20,16,185,0,amsterdam,2,dutch,1,3535
21,83,168,2,amsterdam,2,dutch,1,3535
22,429,239,11,amsterdam,2,dutch,1,3535
23,594,439,2,amsterdam,2,dutch,1,3535
24,34,82,0,amsterdam,2,dutch,1,3535
25,230,191,1,amsterdam,2,dutch,1,3535
26,967,82,0,amsterdam,2,dutch,1,3535
27,510,369,2,amsterdam,2,dutch,1,3535
28,373,187,1,amsterdam,2,dutch,1,3535
29,317,195,2,amsterdam,2,dutch,1,3535
30,196,114,0,amsterdam,2,dutch,1,3535
31,587,159,0,amsterdam,2,dutch,1,3535
32,783,104,0,amsterdam,2,dutch,1,3535
33,743,180,0,amsterdam,2,dutch,1,3535
34,515,425,2,amsterdam,2,dutch,1,3535
35,223,157,0,amsterdam,2,dutch,1,3535
36,326,374,2,amsterdam,2,dutch,1,3535
37,271,85,0,amsterdam,2,dutch,1,3535
38,387,435,2,amsterdam,2,dutch,1,3535
39,269,159,0,amsterdam,2,dutch,1,3535
40,752,420,2,amsterdam,2,dutch,1,3535
41,264,83,0,amsterdam,2,dutch,1,3535
42,22,182,0,amsterdam,2,dutch,1,3535
43,146,204,1,amsterdam,2,dutch,1,3535
44,657,268,1,amsterdam,2,dutch,1,3535
45,570,112,0,amsterdam,2,dutch,1,3535
46,307,121,1,amsterdam,2,dutch,1,3535
47,12,82,0,amsterdam,2,dutch,1,3535
48,475,110,0,amsterdam,2,dutch,1,3535
49,417,185,0,amsterdam,2,dutch,1,3535
50,9,88,0,amsterdam,2,dutch,1,3535
51,567,96,0,amsterdam,2,dutch,1,3535
52,778,113,0,amsterdam,2,dutch,1,3535
53,101,416,2,amsterdam,2,dutch,1,3535
54,892,290,1,amsterdam,2,dutch,1,3535
55,375,110,0,amsterdam,2,dutch,1,3535
56,591,329,6,amsterdam,2,dutch,1,3535
57,880,135,0,amsterdam,2,dutch,1,3535
58,441,204,3,amsterdam,2,dutch,1,3535
59,706,132,0,amsterdam,2,dutch,1,3535
60,680,158,0,amsterdam,2,dutch,1,3535
61,158,170,2,amsterdam,2,dutch,1,3535
62,960,425,2,amsterdam,2,dutch,1,3535
63,628,157,0,amsterdam,2,dutch,1,3535
64,111,152,3,amsterdam,2,dutch,1,3535
65,971,170,2,amsterdam,2,dutch,1,3535
66,660,180,0,amsterdam,2,dutch,1,3535
67,85,164,1,amsterdam,2,dutch,1,3535
68,493,183,0,amsterdam,2,dutch,1,3535
69,604,124,1,amsterdam,2,dutch,1,3535
70,921,88,2,amsterdam,2,dutch,1,3535
71,86,117,0,amsterdam,2,dutch,1,3535
72,917,422,2,amsterdam,2,dutch,1,3535
73,52,182,0,amsterdam,2,dutch,1,3535
74,581,155,0,amsterdam,2,dutch,1,3535
75,679,157,0,amsterdam,2,dutch,1,3535
76,674,140,0,amsterdam,2,dutch,1,3535
77,627,110,0,amsterdam,2,dutch,1,3535
78,557,117,0,amsterdam,2,dutch,1,3535
79,777,187,0,amsterdam,2,dutch,1,3535
80,762,182,2,amsterdam,2,dutch,1,3535
81,105,168,2,amsterdam,2,dutch,1,3535
82,517,180,1,amsterdam,2,dutch,1,3535
83,234,182,0,amsterdam,2,dutch,1,3535
84,548,347,2,amsterdam,2,dutch,1,3535
85,588,182,0,amsterdam,2,dutch,1,3535
86,878,113,0,amsterdam,2,dutch,1,3535
87,482,84,0,amsterdam,2,dutch,1,3535
88,214,308,1,amsterdam,2,dutch,1,3535
89,760,285,1,amsterdam,2,dutch,1,3535
90,750,108,7,amsterdam,2,dutch,1,3535
91,140,193,0,amsterdam,2,dutch,1,3535
92,779,311,1,amsterdam,2,dutch,1,3535
93,969,88,0,amsterdam,2,dutch,1,3535
94,410,122,2,amsterdam,2,dutch,1,3535
95,603,374,2,amsterdam,2,dutch,1,3535
96,450,165,18,amsterdam,2,dutch,1,3535
97,585,72,2,amsterdam,2,dutch,1,3535
98,455,168,9,amsterdam,2,dutch,1,3535
99,82,113,0,amsterdam,2,dutch,1,3535
100,172,137,0,amsterdam,2,dutch,1,3535
101,369,79,0,amsterdam,2,dutch,1,3535
102,835,99,26,amsterdam,2,dutch,1,3535
103,45,183,0,amsterdam,2,dutch,1,3535
104,163,303,1,amsterdam,2,dutch,1,3535
105,933,157,0,amsterdam,2,dutch,1,3535
106,788,113,0,amsterdam,2,dutch,1,3535
107,505,113,0,amsterdam,2,dutch,1,3535
108,891,118,4,amsterdam,2,dutch,1,3535
109,745,105,1,amsterdam,2,dutch,1,3535
110,902,202,3,amsterdam,2,dutch,1,3535
111,676,91,0,amsterdam,2,dutch,1,3535
112,724,387,2,amsterdam,2,dutch,1,3535
113,352,96,16,amsterdam,2,dutch,1,3535
114,218,306,1,amsterdam,2,dutch,1,3535
115,925,130,0,amsterdam,2,dutch,1,3535
116,103,188,9,amsterdam,2,dutch,1,3535
117,224,162,2,amsterdam,2,dutch,1,3535
118,117,88,1,amsterdam,2,dutch,1,3535
119,460,87,0,amsterdam,2,dutch,1,3535
120,867,154,0,amsterdam,2,dutch,1,3535
