,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,55,130,0,valletta,3,portuguese,0,3535
1,237,178,3,valletta,3,portuguese,0,3535
2,859,147,0,valletta,3,portuguese,0,3535
3,81,174,2,valletta,3,portuguese,0,3535
4,480,80,0,valletta,3,portuguese,0,3535
5,592,421,3,valletta,3,portuguese,0,3535
6,832,168,0,valletta,3,portuguese,0,3535
7,709,147,0,valletta,3,portuguese,0,3535
8,643,82,0,valletta,3,portuguese,0,3535
9,200,139,8,valletta,3,portuguese,0,3535
10,988,175,2,valletta,3,portuguese,0,3535
11,501,96,0,valletta,3,portuguese,0,3535
12,106,177,10,valletta,3,portuguese,0,3535
13,295,78,0,valletta,3,portuguese,0,3535
14,466,177,0,valletta,3,portuguese,0,3535
15,521,91,1,valletta,3,portuguese,0,3535
16,424,294,2,valletta,3,portuguese,0,3535
17,376,296,2,valletta,3,portuguese,0,3535
18,404,149,0,valletta,3,portuguese,0,3535
19,639,290,2,valletta,3,portuguese,0,3535
20,209,75,0,valletta,3,portuguese,0,3535
21,732,209,4,valletta,3,portuguese,0,3535
22,749,131,0,valletta,3,portuguese,0,3535
23,965,174,3,valletta,3,portuguese,0,3535
24,360,209,4,valletta,3,portuguese,0,3535
25,512,280,2,valletta,3,portuguese,0,3535
26,244,419,3,valletta,3,portuguese,0,3535
27,134,84,0,valletta,3,portuguese,0,3535
28,400,104,11,valletta,3,portuguese,0,3535
29,363,174,2,valletta,3,portuguese,0,3535
30,598,150,0,valletta,3,portuguese,0,3535
31,371,105,0,valletta,3,portuguese,0,3535
32,377,148,0,valletta,3,portuguese,0,3535
33,325,107,0,valletta,3,portuguese,0,3535
34,861,237,4,valletta,3,portuguese,0,3535
35,719,296,2,valletta,3,portuguese,0,3535
36,985,73,2,valletta,3,portuguese,0,3535
37,334,86,0,valletta,3,portuguese,0,3535
38,905,174,0,valletta,3,portuguese,0,3535
39,282,172,2,valletta,3,portuguese,0,3535
40,476,132,11,valletta,3,portuguese,0,3535
41,718,172,0,valletta,3,portuguese,0,3535
42,504,203,4,valletta,3,portuguese,0,3535
43,746,172,5,valletta,3,portuguese,0,3535
