,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,264,88,5,amsterdam,20,austrian,1,3533
1,510,285,56,amsterdam,20,austrian,1,3533
2,88,145,15,amsterdam,20,austrian,1,3533
3,430,175,59,amsterdam,20,austrian,1,3533
4,163,193,41,amsterdam,20,austrian,1,3533
5,223,167,8,amsterdam,20,austrian,1,3533
6,724,304,37,amsterdam,20,austrian,1,3533
7,743,184,26,amsterdam,20,austrian,1,3533
8,253,283,50,amsterdam,20,austrian,1,3533
9,193,164,21,amsterdam,20,austrian,1,3533
10,346,200,34,amsterdam,20,austrian,1,3533
11,214,212,27,amsterdam,20,austrian,1,3533
12,806,297,50,amsterdam,20,austrian,1,3533
13,548,253,63,amsterdam,20,austrian,1,3533
14,271,90,1,amsterdam,20,austrian,1,3533
15,166,132,20,amsterdam,20,austrian,1,3533
16,493,194,18,amsterdam,20,austrian,1,3533
17,674,133,23,amsterdam,20,austrian,1,3533
18,892,233,20,amsterdam,20,austrian,1,3533
19,752,293,42,amsterdam,20,austrian,1,3533
20,52,173,20,amsterdam,20,austrian,1,3533
21,369,84,0,amsterdam,20,austrian,1,3533
22,585,83,21,amsterdam,20,austrian,1,3533
23,375,117,17,amsterdam,20,austrian,1,3533
24,917,307,44,amsterdam,20,austrian,1,3533
25,450,190,56,amsterdam,20,austrian,1,3533
26,581,165,15,amsterdam,20,austrian,1,3533
27,878,120,28,amsterdam,20,austrian,1,3533
28,507,140,16,amsterdam,20,austrian,1,3533
29,745,115,18,amsterdam,20,austrian,1,3533
30,429,276,50,amsterdam,20,austrian,1,3533
31,925,123,15,amsterdam,20,austrian,1,3533
32,628,167,36,amsterdam,20,austrian,1,3533
33,779,207,38,amsterdam,20,austrian,1,3533
34,117,83,12,amsterdam,20,austrian,1,3533
35,105,180,20,amsterdam,20,austrian,1,3533
36,196,121,3,amsterdam,20,austrian,1,3533
37,172,145,16,amsterdam,20,austrian,1,3533
38,783,110,5,amsterdam,20,austrian,1,3533
39,224,158,37,amsterdam,20,austrian,1,3533
40,157,328,38,amsterdam,20,austrian,1,3533
41,679,167,20,amsterdam,20,austrian,1,3533
42,821,119,20,amsterdam,20,austrian,1,3533
43,676,90,8,amsterdam,20,austrian,1,3533
44,12,87,8,amsterdam,20,austrian,1,3533
45,307,119,17,amsterdam,20,austrian,1,3533
46,475,117,20,amsterdam,20,austrian,1,3533
47,685,306,37,amsterdam,20,austrian,1,3533
48,352,110,42,amsterdam,20,austrian,1,3533
49,960,297,41,amsterdam,20,austrian,1,3533
50,442,178,34,amsterdam,20,austrian,1,3533
51,945,164,27,amsterdam,20,austrian,1,3533
52,933,167,18,amsterdam,20,austrian,1,3533
53,570,119,17,amsterdam,20,austrian,1,3533
54,788,120,8,amsterdam,20,austrian,1,3533
55,916,119,23,amsterdam,20,austrian,1,3533
56,146,193,35,amsterdam,20,austrian,1,3533
57,835,114,44,amsterdam,20,austrian,1,3533
58,326,283,47,amsterdam,20,austrian,1,3533
59,85,125,15,amsterdam,20,austrian,1,3533
60,706,140,13,amsterdam,20,austrian,1,3533
61,460,92,0,amsterdam,20,austrian,1,3533
62,34,87,9,amsterdam,20,austrian,1,3533
63,657,178,34,amsterdam,20,austrian,1,3533
64,762,193,20,amsterdam,20,austrian,1,3533
65,211,164,14,amsterdam,20,austrian,1,3533
66,625,209,36,amsterdam,20,austrian,1,3533
67,680,167,9,amsterdam,20,austrian,1,3533
68,16,197,14,amsterdam,20,austrian,1,3533
69,557,124,0,amsterdam,20,austrian,1,3533
70,660,191,19,amsterdam,20,austrian,1,3533
71,902,191,38,amsterdam,20,austrian,1,3533
72,218,227,26,amsterdam,20,austrian,1,3533
73,82,120,20,amsterdam,20,austrian,1,3533
74,101,325,32,amsterdam,20,austrian,1,3533
75,10,168,21,amsterdam,20,austrian,1,3533
76,777,170,22,amsterdam,20,austrian,1,3533
77,303,235,27,amsterdam,20,austrian,1,3533
78,807,315,37,amsterdam,20,austrian,1,3533
79,891,125,8,amsterdam,20,austrian,1,3533
80,83,194,20,amsterdam,20,austrian,1,3533
81,212,237,25,amsterdam,20,austrian,1,3533
82,505,118,17,amsterdam,20,austrian,1,3533
83,366,87,11,amsterdam,20,austrian,1,3533
84,750,125,11,amsterdam,20,austrian,1,3533
85,256,86,8,amsterdam,20,austrian,1,3533
