,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,746,161,121,valletta,37,austrian,0,194354
1,491,171,131,valletta,37,austrian,0,194354
2,861,174,120,valletta,37,austrian,0,194354
3,282,137,85,valletta,37,austrian,0,194354
4,376,174,128,valletta,37,austrian,0,194354
5,643,81,38,valletta,37,austrian,0,194354
6,718,144,88,valletta,37,austrian,0,194354
7,732,175,134,valletta,37,austrian,0,194354
8,371,100,75,valletta,37,austrian,0,194354
9,476,135,42,valletta,37,austrian,0,194354
10,295,76,36,valletta,37,austrian,0,194354
11,501,81,36,valletta,37,austrian,0,194354
12,325,105,37,valletta,37,austrian,0,194354
13,719,166,144,valletta,37,austrian,0,194354
14,598,146,94,valletta,37,austrian,0,194354
15,512,179,119,valletta,37,austrian,0,194354
16,55,109,68,valletta,37,austrian,0,194354
17,466,142,93,valletta,37,austrian,0,194354
18,377,138,94,valletta,37,austrian,0,194354
19,592,247,166,valletta,37,austrian,0,194354
20,988,140,86,valletta,37,austrian,0,194354
21,859,144,78,valletta,37,austrian,0,194354
22,389,107,69,valletta,37,austrian,0,194354
23,521,73,40,valletta,37,austrian,0,194354
24,504,162,126,valletta,37,austrian,0,194354
25,480,72,38,valletta,37,austrian,0,194354
26,985,75,76,valletta,37,austrian,0,194354
27,404,145,36,valletta,37,austrian,0,194354
28,360,175,122,valletta,37,austrian,0,194354
29,334,83,39,valletta,37,austrian,0,194354
30,160,100,36,valletta,37,austrian,0,194354
31,709,147,88,valletta,37,austrian,0,194354
32,363,138,90,valletta,37,austrian,0,194354
33,81,138,97,valletta,37,austrian,0,194354
34,400,97,84,valletta,37,austrian,0,194354
35,244,256,167,valletta,37,austrian,0,194354
36,905,138,100,valletta,37,austrian,0,194354
37,639,162,128,valletta,37,austrian,0,194354
38,965,138,92,valletta,37,austrian,0,194354
39,200,142,90,valletta,37,austrian,0,194354
40,237,150,87,valletta,37,austrian,0,194354
41,749,110,35,valletta,37,austrian,0,194354
42,754,250,175,valletta,37,austrian,0,194354
43,424,165,134,valletta,37,austrian,0,194354
44,832,135,70,valletta,37,austrian,0,194354
