,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,191,159,8,rome,9,italian,0,131653
1,151,261,18,rome,9,italian,0,131653
2,696,96,0,rome,9,italian,0,131653
3,228,133,0,rome,9,italian,0,131653
4,773,83,6,rome,9,italian,0,131653
5,659,213,11,rome,9,italian,0,131653
6,895,247,10,rome,9,italian,0,131653
7,396,131,7,rome,9,italian,0,131653
8,644,69,0,rome,9,italian,0,131653
9,286,123,6,rome,9,italian,0,131653
10,569,158,4,rome,9,italian,0,131653
11,298,160,2,rome,9,italian,0,131653
12,453,378,9,rome,9,italian,0,131653
13,347,79,0,rome,9,italian,0,131653
14,486,190,13,rome,9,italian,0,131653
15,781,71,0,rome,9,italian,0,131653
16,563,189,0,rome,9,italian,0,131653
17,73,215,6,rome,9,italian,0,131653
18,854,298,10,rome,9,italian,0,131653
19,178,290,16,rome,9,italian,0,131653
20,293,70,0,rome,9,italian,0,131653
21,824,271,10,rome,9,italian,0,131653
22,751,266,17,rome,9,italian,0,131653
23,437,98,0,rome,9,italian,0,131653
24,804,157,4,rome,9,italian,0,131653
25,129,114,7,rome,9,italian,0,131653
26,712,192,11,rome,9,italian,0,131653
27,471,155,34,rome,9,italian,0,131653
28,213,96,0,rome,9,italian,0,131653
29,139,76,0,rome,9,italian,0,131653
30,328,71,0,rome,9,italian,0,131653
31,913,163,9,rome,9,italian,0,131653
32,242,220,7,rome,9,italian,0,131653
33,621,75,0,rome,9,italian,0,131653
34,399,181,10,rome,9,italian,0,131653
35,850,218,9,rome,9,italian,0,131653
36,694,146,4,rome,9,italian,0,131653
37,566,180,15,rome,9,italian,0,131653
38,42,202,8,rome,9,italian,0,131653
39,112,76,0,rome,9,italian,0,131653
40,452,266,6,rome,9,italian,0,131653
41,170,159,8,rome,9,italian,0,131653
42,555,160,0,rome,9,italian,0,131653
43,786,373,9,rome,9,italian,0,131653
44,714,73,0,rome,9,italian,0,131653
45,3,70,0,rome,9,italian,0,131653
46,296,69,1,rome,9,italian,0,131653
47,390,192,3,rome,9,italian,0,131653
48,281,158,3,rome,9,italian,0,131653
49,513,77,2,rome,9,italian,0,131653
50,321,382,9,rome,9,italian,0,131653
51,728,266,0,rome,9,italian,0,131653
52,816,82,6,rome,9,italian,0,131653
53,843,378,9,rome,9,italian,0,131653
54,944,269,0,rome,9,italian,0,131653
55,636,96,0,rome,9,italian,0,131653
56,932,133,0,rome,9,italian,0,131653
57,361,159,6,rome,9,italian,0,131653
58,769,79,0,rome,9,italian,0,131653
59,550,77,7,rome,9,italian,0,131653
60,485,83,4,rome,9,italian,0,131653
61,46,298,10,rome,9,italian,0,131653
62,469,83,6,rome,9,italian,0,131653
63,907,139,0,rome,9,italian,0,131653
64,381,132,0,rome,9,italian,0,131653
65,650,75,0,rome,9,italian,0,131653
66,537,189,13,rome,9,italian,0,131653
67,206,172,18,rome,9,italian,0,131653
68,380,76,0,rome,9,italian,0,131653
69,536,122,5,rome,9,italian,0,131653
70,856,73,0,rome,9,italian,0,131653
71,906,139,0,rome,9,italian,0,131653
72,473,274,17,rome,9,italian,0,131653
73,796,156,8,rome,9,italian,0,131653
74,583,72,0,rome,9,italian,0,131653
75,651,112,7,rome,9,italian,0,131653
76,386,102,0,rome,9,italian,0,131653
77,114,157,9,rome,9,italian,0,131653
78,641,129,4,rome,9,italian,0,131653
79,552,95,0,rome,9,italian,0,131653
80,725,186,0,rome,9,italian,0,131653
81,344,69,7,rome,9,italian,0,131653
82,341,120,7,rome,9,italian,0,131653
83,838,160,0,rome,9,italian,0,131653
84,774,199,8,rome,9,italian,0,131653
85,739,274,6,rome,9,italian,0,131653
86,374,100,0,rome,9,italian,0,131653
87,260,103,0,rome,9,italian,0,131653
88,489,313,13,rome,9,italian,0,131653
89,543,204,9,rome,9,italian,0,131653
90,324,162,0,rome,9,italian,0,131653
91,897,380,9,rome,9,italian,0,131653
92,686,112,4,rome,9,italian,0,131653
93,330,296,11,rome,9,italian,0,131653
94,586,204,8,rome,9,italian,0,131653
95,947,162,9,rome,9,italian,0,131653
96,671,138,0,rome,9,italian,0,131653
97,232,75,0,rome,9,italian,0,131653
98,364,163,2,rome,9,italian,0,131653
99,701,71,6,rome,9,italian,0,131653
100,642,77,2,rome,9,italian,0,131653
101,156,71,0,rome,9,italian,0,131653
102,991,166,13,rome,9,italian,0,131653
103,38,96,0,rome,9,italian,0,131653
104,763,119,7,rome,9,italian,0,131653
105,316,187,7,rome,9,italian,0,131653
106,48,70,0,rome,9,italian,0,131653
107,681,163,2,rome,9,italian,0,131653
108,929,378,9,rome,9,italian,0,131653
109,273,139,4,rome,9,italian,0,131653
110,787,167,4,rome,9,italian,0,131653
111,702,204,12,rome,9,italian,0,131653
112,934,76,1,rome,9,italian,0,131653
113,345,133,0,rome,9,italian,0,131653
114,51,159,7,rome,9,italian,0,131653
115,180,73,0,rome,9,italian,0,131653
116,759,200,9,rome,9,italian,0,131653
117,953,153,4,rome,9,italian,0,131653
118,668,114,2,rome,9,italian,0,131653
119,496,80,13,rome,9,italian,0,131653
120,423,361,9,rome,9,italian,0,131653
121,440,140,5,rome,9,italian,0,131653
122,993,256,6,rome,9,italian,0,131653
123,864,160,9,rome,9,italian,0,131653
124,144,79,2,rome,9,italian,0,131653
125,874,236,8,rome,9,italian,0,131653
126,677,213,10,rome,9,italian,0,131653
127,840,105,14,rome,9,italian,0,131653
