,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,188,91,42,paris,38,portuguese,0,131642
1,94,267,221,paris,38,portuguese,0,131642
2,629,92,74,paris,38,portuguese,0,131642
3,776,170,98,paris,38,portuguese,0,131642
4,299,108,96,paris,38,portuguese,0,131642
5,911,120,86,paris,38,portuguese,0,131642
6,708,165,90,paris,38,portuguese,0,131642
7,837,259,200,paris,38,portuguese,0,131642
8,359,124,74,paris,38,portuguese,0,131642
9,357,165,94,paris,38,portuguese,0,131642
10,0,184,133,paris,38,portuguese,0,131642
11,868,182,137,paris,38,portuguese,0,131642
12,308,189,128,paris,38,portuguese,0,131642
13,133,162,92,paris,38,portuguese,0,131642
14,738,120,81,paris,38,portuguese,0,131642
15,492,118,80,paris,38,portuguese,0,131642
16,207,176,96,paris,38,portuguese,0,131642
17,69,269,218,paris,38,portuguese,0,131642
18,62,82,40,paris,38,portuguese,0,131642
19,165,162,100,paris,38,portuguese,0,131642
20,436,264,214,paris,38,portuguese,0,131642
21,254,168,96,paris,38,portuguese,0,131642
22,580,119,72,paris,38,portuguese,0,131642
23,734,124,76,paris,38,portuguese,0,131642
24,327,199,131,paris,38,portuguese,0,131642
25,576,199,128,paris,38,portuguese,0,131642
26,379,279,195,paris,38,portuguese,0,131642
27,225,168,91,paris,38,portuguese,0,131642
28,825,165,96,paris,38,portuguese,0,131642
29,614,89,40,paris,38,portuguese,0,131642
30,577,165,90,paris,38,portuguese,0,131642
31,27,268,194,paris,38,portuguese,0,131642
32,645,161,94,paris,38,portuguese,0,131642
33,863,268,210,paris,38,portuguese,0,131642
34,767,165,92,paris,38,portuguese,0,131642
35,290,176,87,paris,38,portuguese,0,131642
36,926,184,136,paris,38,portuguese,0,131642
37,663,159,100,paris,38,portuguese,0,131642
38,397,284,190,paris,38,portuguese,0,131642
39,338,192,127,paris,38,portuguese,0,131642
40,963,119,77,paris,38,portuguese,0,131642
41,323,276,191,paris,38,portuguese,0,131642
42,564,98,38,paris,38,portuguese,0,131642
43,24,261,214,paris,38,portuguese,0,131642
44,28,122,74,paris,38,portuguese,0,131642
45,602,113,42,paris,38,portuguese,0,131642
46,227,85,39,paris,38,portuguese,0,131642
47,817,201,130,paris,38,portuguese,0,131642
48,684,86,38,paris,38,portuguese,0,131642
49,150,190,131,paris,38,portuguese,0,131642
50,415,124,73,paris,38,portuguese,0,131642
51,467,273,187,paris,38,portuguese,0,131642
52,884,188,136,paris,38,portuguese,0,131642
