,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,988,176,10,valletta,10,austrian,1,131639
1,371,105,0,valletta,10,austrian,1,131639
2,209,76,0,valletta,10,austrian,1,131639
3,55,131,4,valletta,10,austrian,1,131639
4,81,175,10,valletta,10,austrian,1,131639
5,325,108,0,valletta,10,austrian,1,131639
6,134,84,0,valletta,10,austrian,1,131639
7,598,151,0,valletta,10,austrian,1,131639
8,404,149,0,valletta,10,austrian,1,131639
9,476,133,15,valletta,10,austrian,1,131639
10,859,148,0,valletta,10,austrian,1,131639
11,200,140,16,valletta,10,austrian,1,131639
12,334,86,1,valletta,10,austrian,1,131639
13,389,128,0,valletta,10,austrian,1,131639
14,719,261,11,valletta,10,austrian,1,131639
15,106,178,14,valletta,10,austrian,1,131639
16,746,172,15,valletta,10,austrian,1,131639
17,424,295,7,valletta,10,austrian,1,131639
18,501,96,3,valletta,10,austrian,1,131639
19,521,92,4,valletta,10,austrian,1,131639
20,504,204,14,valletta,10,austrian,1,131639
21,754,321,16,valletta,10,austrian,1,131639
22,237,179,10,valletta,10,austrian,1,131639
23,363,175,10,valletta,10,austrian,1,131639
24,376,208,10,valletta,10,austrian,1,131639
25,377,149,0,valletta,10,austrian,1,131639
26,360,210,14,valletta,10,austrian,1,131639
27,282,172,10,valletta,10,austrian,1,131639
28,905,175,1,valletta,10,austrian,1,131639
29,480,80,1,valletta,10,austrian,1,131639
30,160,125,4,valletta,10,austrian,1,131639
31,244,368,10,valletta,10,austrian,1,131639
32,832,169,5,valletta,10,austrian,1,131639
33,965,175,10,valletta,10,austrian,1,131639
34,295,78,0,valletta,10,austrian,1,131639
35,592,339,10,valletta,10,austrian,1,131639
36,749,132,0,valletta,10,austrian,1,131639
37,718,172,7,valletta,10,austrian,1,131639
38,732,210,14,valletta,10,austrian,1,131639
39,861,238,9,valletta,10,austrian,1,131639
40,466,178,6,valletta,10,austrian,1,131639
41,491,205,10,valletta,10,austrian,1,131639
42,512,229,8,valletta,10,austrian,1,131639
43,709,148,0,valletta,10,austrian,1,131639
44,985,74,15,valletta,10,austrian,1,131639
45,639,218,10,valletta,10,austrian,1,131639
46,400,104,22,valletta,10,austrian,1,131639
47,643,83,0,valletta,10,austrian,1,131639
