,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,506,162,0,copenhagen,1,italian,0,131653
1,78,505,1,copenhagen,1,italian,0,131653
2,528,473,1,copenhagen,1,italian,0,131653
3,720,511,1,copenhagen,1,italian,0,131653
4,855,340,1,copenhagen,1,italian,0,131653
5,834,99,0,copenhagen,1,italian,0,131653
6,611,223,0,copenhagen,1,italian,0,131653
7,487,181,5,copenhagen,1,italian,0,131653
8,251,180,0,copenhagen,1,italian,0,131653
9,58,352,1,copenhagen,1,italian,0,131653
10,556,191,0,copenhagen,1,italian,0,131653
11,698,252,6,copenhagen,1,italian,0,131653
12,959,241,2,copenhagen,1,italian,0,131653
13,365,103,0,copenhagen,1,italian,0,131653
14,367,105,0,copenhagen,1,italian,0,131653
15,497,294,3,copenhagen,1,italian,0,131653
16,32,191,0,copenhagen,1,italian,0,131653
17,318,154,0,copenhagen,1,italian,0,131653
18,757,165,0,copenhagen,1,italian,0,131653
19,876,154,0,copenhagen,1,italian,0,131653
20,405,106,0,copenhagen,1,italian,0,131653
21,435,508,1,copenhagen,1,italian,0,131653
22,280,128,10,copenhagen,1,italian,0,131653
23,36,211,0,copenhagen,1,italian,0,131653
24,772,357,0,copenhagen,1,italian,0,131653
25,818,189,0,copenhagen,1,italian,0,131653
26,994,211,1,copenhagen,1,italian,0,131653
27,349,346,1,copenhagen,1,italian,0,131653
28,113,97,0,copenhagen,1,italian,0,131653
29,43,87,16,copenhagen,1,italian,0,131653
30,6,132,0,copenhagen,1,italian,0,131653
31,92,92,2,copenhagen,1,italian,0,131653
32,744,186,0,copenhagen,1,italian,0,131653
33,99,221,0,copenhagen,1,italian,0,131653
34,978,366,2,copenhagen,1,italian,0,131653
35,110,221,0,copenhagen,1,italian,0,131653
36,958,261,0,copenhagen,1,italian,0,131653
37,431,134,0,copenhagen,1,italian,0,131653
38,893,250,0,copenhagen,1,italian,0,131653
39,622,233,0,copenhagen,1,italian,0,131653
40,638,167,4,copenhagen,1,italian,0,131653
41,443,158,0,copenhagen,1,italian,0,131653
42,547,221,1,copenhagen,1,italian,0,131653
43,973,187,0,copenhagen,1,italian,0,131653
44,541,169,0,copenhagen,1,italian,0,131653
45,616,216,0,copenhagen,1,italian,0,131653
46,695,221,0,copenhagen,1,italian,0,131653
47,300,158,0,copenhagen,1,italian,0,131653
48,562,357,1,copenhagen,1,italian,0,131653
49,726,355,1,copenhagen,1,italian,0,131653
50,96,212,0,copenhagen,1,italian,0,131653
51,770,367,0,copenhagen,1,italian,0,131653
52,50,163,0,copenhagen,1,italian,0,131653
53,572,252,0,copenhagen,1,italian,0,131653
54,716,156,0,copenhagen,1,italian,0,131653
55,990,184,0,copenhagen,1,italian,0,131653
56,309,103,0,copenhagen,1,italian,0,131653
57,1,104,0,copenhagen,1,italian,0,131653
58,983,99,0,copenhagen,1,italian,0,131653
59,900,257,0,copenhagen,1,italian,0,131653
60,961,250,6,copenhagen,1,italian,0,131653
61,202,216,1,copenhagen,1,italian,0,131653
62,422,527,1,copenhagen,1,italian,0,131653
63,401,214,0,copenhagen,1,italian,0,131653
64,142,426,3,copenhagen,1,italian,0,131653
65,91,140,0,copenhagen,1,italian,0,131653
66,872,106,0,copenhagen,1,italian,0,131653
67,981,120,0,copenhagen,1,italian,0,131653
68,531,223,1,copenhagen,1,italian,0,131653
69,869,513,0,copenhagen,1,italian,0,131653
70,596,186,0,copenhagen,1,italian,0,131653
71,989,118,0,copenhagen,1,italian,0,131653
72,844,513,1,copenhagen,1,italian,0,131653
73,922,374,1,copenhagen,1,italian,0,131653
74,291,345,1,copenhagen,1,italian,0,131653
75,830,97,0,copenhagen,1,italian,0,131653
76,425,336,1,copenhagen,1,italian,0,131653
77,481,104,0,copenhagen,1,italian,0,131653
78,688,95,0,copenhagen,1,italian,0,131653
79,289,153,0,copenhagen,1,italian,0,131653
80,391,209,1,copenhagen,1,italian,0,131653
81,771,523,1,copenhagen,1,italian,0,131653
82,348,216,0,copenhagen,1,italian,0,131653
83,908,527,1,copenhagen,1,italian,0,131653
84,402,140,0,copenhagen,1,italian,0,131653
