,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,443,116,52,copenhagen,30,czech,0,131652
1,518,114,43,copenhagen,30,czech,0,131652
2,707,293,103,copenhagen,30,czech,0,131652
3,194,121,20,copenhagen,30,czech,0,131652
4,547,177,50,copenhagen,30,czech,0,131652
5,445,91,22,copenhagen,30,czech,0,131652
6,367,94,24,copenhagen,30,czech,0,131652
7,556,179,60,copenhagen,30,czech,0,131652
8,463,99,18,copenhagen,30,czech,0,131652
9,726,273,103,copenhagen,30,czech,0,131652
10,36,197,44,copenhagen,30,czech,0,131652
11,624,204,75,copenhagen,30,czech,0,131652
12,849,159,52,copenhagen,30,czech,0,131652
13,655,275,111,copenhagen,30,czech,0,131652
14,481,95,21,copenhagen,30,czech,0,131652
15,572,202,64,copenhagen,30,czech,0,131652
16,506,124,23,copenhagen,30,czech,0,131652
17,559,200,74,copenhagen,30,czech,0,131652
18,508,199,78,copenhagen,30,czech,0,131652
19,289,123,40,copenhagen,30,czech,0,131652
20,994,160,62,copenhagen,30,czech,0,131652
21,422,295,102,copenhagen,30,czech,0,131652
22,958,219,72,copenhagen,30,czech,0,131652
23,523,83,41,copenhagen,30,czech,0,131652
24,930,115,70,copenhagen,30,czech,0,131652
25,978,293,120,copenhagen,30,czech,0,131652
26,938,122,26,copenhagen,30,czech,0,131652
27,113,87,28,copenhagen,30,czech,0,131652
28,100,89,21,copenhagen,30,czech,0,131652
29,727,124,19,copenhagen,30,czech,0,131652
30,78,272,93,copenhagen,30,czech,0,131652
31,528,275,99,copenhagen,30,czech,0,131652
32,698,194,74,copenhagen,30,czech,0,131652
33,124,272,120,copenhagen,30,czech,0,131652
34,487,170,62,copenhagen,30,czech,0,131652
35,826,200,83,copenhagen,30,czech,0,131652
36,981,96,22,copenhagen,30,czech,0,131652
37,531,179,53,copenhagen,30,czech,0,131652
38,50,131,39,copenhagen,30,czech,0,131652
39,350,302,125,copenhagen,30,czech,0,131652
40,766,298,102,copenhagen,30,czech,0,131652
41,539,272,117,copenhagen,30,czech,0,131652
42,348,159,76,copenhagen,30,czech,0,131652
43,99,184,46,copenhagen,30,czech,0,131652
44,96,127,37,copenhagen,30,czech,0,131652
