hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
224,Yin Yang,Ardisson,amsterdam,1,0,0,193,1,1,cypriot,0,audeetcharles,5
16,Chillton Worldwide,Tripletree,amsterdam,1,0,0,196,0,1,cypriot,0,audeetcharles,5
587,Boss Western,J.Halliday Inn,amsterdam,0,0,0,168,0,1,cypriot,0,audeetcharles,5
366,Independant,Independant,amsterdam,1,0,0,87,0,1,cypriot,0,audeetcharles,5
307,Accar Hotels,Navatel,amsterdam,1,0,0,140,0,1,cypriot,0,audeetcharles,5
117,Yin Yang,8 Premium,amsterdam,1,0,0,101,0,1,cypriot,0,audeetcharles,5
660,Chillton Worldwide,Tripletree,amsterdam,0,0,0,191,0,1,cypriot,0,audeetcharles,5
460,Accar Hotels,Ibas,amsterdam,0,0,0,92,0,1,cypriot,0,audeetcharles,5
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,233,1,1,cypriot,0,audeetcharles,5
326,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,396,1,1,cypriot,0,audeetcharles,5
752,Accar Hotels,Safitel,amsterdam,0,0,0,445,1,1,cypriot,0,audeetcharles,5
548,Morriott International,Corlton,amsterdam,0,1,0,461,1,1,cypriot,0,audeetcharles,5
581,Independant,Independant,amsterdam,1,0,0,165,0,1,cypriot,0,audeetcharles,5
778,Independant,Independant,amsterdam,1,0,0,120,0,1,cypriot,0,audeetcharles,5
283,Independant,Independant,amsterdam,1,0,0,127,1,1,cypriot,0,audeetcharles,5
105,Yin Yang,Ardisson,amsterdam,0,0,0,193,0,1,cypriot,0,audeetcharles,5
967,Independant,Independant,amsterdam,1,0,0,87,0,1,cypriot,0,audeetcharles,5
557,Accar Hotels,Navatel,amsterdam,0,0,0,124,0,1,cypriot,0,audeetcharles,5
475,Independant,Independant,amsterdam,1,0,0,117,0,1,cypriot,0,audeetcharles,5
505,Independant,Independant,amsterdam,0,0,1,120,0,1,cypriot,0,audeetcharles,5
806,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,1,296,4,1,cypriot,0,audeetcharles,5
658,Morriott International,CourtYord,amsterdam,1,0,0,196,0,1,cypriot,0,audeetcharles,5
945,Chillton Worldwide,Tripletree,amsterdam,0,0,0,199,0,1,cypriot,0,audeetcharles,5
