hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
544,Independant,Independant,sofia,1,0,0,68,0,7,french,0,bgdu31,1
871,Yin Yang,Ardisson,sofia,0,0,0,91,0,7,french,0,bgdu31,1
353,Yin Yang,8 Premium,sofia,1,0,0,46,13,7,french,0,bgdu31,1
984,Independant,Independant,sofia,0,0,0,64,0,7,french,0,bgdu31,1
416,Boss Western,J.Halliday Inn,sofia,1,0,0,107,4,7,french,0,bgdu31,1
574,Independant,Independant,sofia,0,0,0,67,0,7,french,0,bgdu31,1
109,Boss Western,J.Halliday Inn,sofia,0,0,0,106,7,7,french,0,bgdu31,1
13,Independant,Independant,sofia,1,0,0,63,0,7,french,0,bgdu31,1
899,Morriott International,CourtYord,sofia,0,0,0,105,7,7,french,0,bgdu31,1
141,Boss Western,J.Halliday Inn,sofia,1,0,0,92,0,7,french,0,bgdu31,1
553,Independant,Independant,sofia,1,0,0,104,0,7,french,0,bgdu31,1
383,Independant,Independant,sofia,1,0,0,47,0,7,french,0,bgdu31,1
472,Independant,Independant,sofia,0,0,0,48,0,7,french,0,bgdu31,1
272,Yin Yang,8 Premium,sofia,0,0,0,51,0,7,french,0,bgdu31,1
208,Independant,Independant,sofia,0,0,0,68,0,7,french,0,bgdu31,1
554,Independant,Independant,sofia,0,0,0,48,0,7,french,0,bgdu31,1
814,Accar Hotels,Safitel,sofia,0,0,0,246,7,7,french,0,bgdu31,1
542,Independant,Independant,sofia,0,0,0,68,0,7,french,0,bgdu31,1
665,Independant,Independant,sofia,0,0,0,72,10,7,french,0,bgdu31,1
578,Yin Yang,Royal Lotus,sofia,0,0,0,123,16,7,french,0,bgdu31,1
815,Morriott International,Corlton,sofia,1,0,0,256,7,7,french,0,bgdu31,1
637,Independant,Independant,sofia,0,0,0,67,1,7,french,0,bgdu31,1
143,Boss Western,Boss Western,sofia,0,0,0,62,10,7,french,0,bgdu31,1
862,Boss Western,Boss Western,sofia,1,0,0,81,5,7,french,0,bgdu31,1
304,Accar Hotels,Marcure,sofia,1,0,0,93,19,7,french,0,bgdu31,1
649,Accar Hotels,Safitel,sofia,1,1,0,205,7,7,french,0,bgdu31,1
262,Boss Western,J.Halliday Inn,sofia,1,0,0,105,0,7,french,0,bgdu31,1
923,Independant,Independant,sofia,0,0,0,57,0,7,french,0,bgdu31,1
44,Yin Yang,8 Premium,sofia,0,0,0,58,0,7,french,0,bgdu31,1
107,Yin Yang,8 Premium,sofia,0,0,0,50,0,7,french,0,bgdu31,1
337,Chillton Worldwide,Tripletree,sofia,0,0,0,105,2,7,french,0,bgdu31,1
4,Independant,Independant,sofia,1,0,0,46,0,7,french,0,bgdu31,1
287,Morriott International,Corlton,sofia,1,1,0,193,8,7,french,0,bgdu31,1
25,Chillton Worldwide,Chill Garden Inn,sofia,1,0,0,248,7,7,french,0,bgdu31,1
181,Yin Yang,Ardisson,sofia,0,0,0,108,8,7,french,0,bgdu31,1
201,Chillton Worldwide,Tripletree,sofia,0,0,0,100,7,7,french,0,bgdu31,1
683,Chillton Worldwide,Tripletree,sofia,0,0,0,92,0,7,french,0,bgdu31,1
601,Boss Western,Boss Western,sofia,1,0,0,108,3,7,french,0,bgdu31,1
653,Chillton Worldwide,Quadrupletree,sofia,1,0,0,132,8,7,french,0,bgdu31,1
470,Independant,Independant,sofia,0,0,0,78,6,7,french,0,bgdu31,1
302,Independant,Independant,sofia,0,0,0,64,0,7,french,0,bgdu31,1
270,Morriott International,Morriot,sofia,0,0,0,125,10,7,french,0,bgdu31,1
968,Chillton Worldwide,Quadrupletree,sofia,0,1,0,182,5,7,french,0,bgdu31,1
590,Boss Western,J.Halliday Inn,sofia,0,0,0,90,0,7,french,0,bgdu31,1
190,Accar Hotels,Ibas,sofia,0,0,0,58,0,7,french,0,bgdu31,1
883,Chillton Worldwide,Quadrupletree,sofia,1,1,0,139,6,7,french,0,bgdu31,1
