hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
515,Accar Hotels,Safitel,amsterdam,1,1,0,375,22,16,finnish,1,alal,7
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,220,23,16,finnish,1,alal,7
867,Independant,Independant,amsterdam,1,0,0,167,12,16,finnish,1,alal,7
303,Yin Yang,Royal Lotus,amsterdam,1,1,0,240,19,16,finnish,1,alal,7
234,Boss Western,J.Halliday Inn,amsterdam,0,0,0,197,14,16,finnish,1,alal,7
807,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,321,21,16,finnish,1,alal,7
85,Boss Western,Boss Western,amsterdam,1,0,0,132,10,16,finnish,1,alal,7
674,Accar Hotels,Navatel,amsterdam,0,0,0,136,15,16,finnish,1,alal,7
146,Chillton Worldwide,Quadrupletree,amsterdam,0,0,0,205,20,16,finnish,1,alal,7
111,Boss Western,Boss Western,amsterdam,1,0,0,164,9,16,finnish,1,alal,7
685,Morriott International,Corlton,amsterdam,0,0,1,323,21,16,finnish,1,alal,7
366,Independant,Independant,amsterdam,1,0,0,89,1,16,finnish,1,alal,7
510,Morriott International,Corlton,amsterdam,0,0,0,302,35,16,finnish,1,alal,7
925,Boss Western,Boss Western,amsterdam,1,0,0,140,10,16,finnish,1,alal,7
676,Independant,Independant,amsterdam,0,0,0,99,6,16,finnish,1,alal,7
505,Independant,Independant,amsterdam,0,0,1,123,12,16,finnish,1,alal,7
752,Accar Hotels,Safitel,amsterdam,0,0,0,299,24,16,finnish,1,alal,7
750,Independant,Independant,amsterdam,1,1,0,127,10,16,finnish,1,alal,7
660,Chillton Worldwide,Tripletree,amsterdam,0,0,0,195,13,16,finnish,1,alal,7
450,Morriott International,Morriot,amsterdam,0,0,0,193,48,16,finnish,1,alal,7
212,Yin Yang,Royal Lotus,amsterdam,0,1,0,242,15,16,finnish,1,alal,7
969,Accar Hotels,Ibas,amsterdam,1,0,0,89,9,16,finnish,1,alal,7
585,Yin Yang,8 Premium,amsterdam,0,0,0,85,17,16,finnish,1,alal,7
604,Accar Hotels,Navatel,amsterdam,1,0,0,146,12,16,finnish,1,alal,7
745,Independant,Independant,amsterdam,0,0,0,117,13,16,finnish,1,alal,7
269,Yin Yang,Ardisson,amsterdam,0,1,0,171,2,16,finnish,1,alal,7
517,Boss Western,Boss Western,amsterdam,1,0,0,130,18,16,finnish,1,alal,7
101,Accar Hotels,Safitel,amsterdam,1,0,0,366,22,16,finnish,1,alal,7
967,Independant,Independant,amsterdam,1,0,0,89,20,16,finnish,1,alal,7
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,197,14,16,finnish,1,alal,7
417,Morriott International,CourtYord,amsterdam,0,0,0,200,14,16,finnish,1,alal,7
429,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,281,39,16,finnish,1,alal,7
45,Yin Yang,Ardisson,amsterdam,0,0,0,198,12,16,finnish,1,alal,7
82,Independant,Independant,amsterdam,0,0,0,123,15,16,finnish,1,alal,7
507,Boss Western,Boss Western,amsterdam,0,0,0,142,13,16,finnish,1,alal,7
891,Independant,Independant,amsterdam,1,0,0,139,7,16,finnish,1,alal,7
628,Boss Western,J.Halliday Inn,amsterdam,0,0,0,170,22,16,finnish,1,alal,7
603,Morriott International,Corlton,amsterdam,0,1,0,300,25,16,finnish,1,alal,7
921,Independant,Independant,amsterdam,0,0,0,103,16,16,finnish,1,alal,7
917,Morriott International,Corlton,amsterdam,1,1,0,313,27,16,finnish,1,alal,7
918,Morriott International,Corlton,amsterdam,1,1,0,346,27,16,finnish,1,alal,7
224,Yin Yang,Ardisson,amsterdam,1,0,0,161,30,16,finnish,1,alal,7
326,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,300,29,16,finnish,1,alal,7
88,Boss Western,Boss Western,amsterdam,0,0,0,148,8,16,finnish,1,alal,7
83,Yin Yang,Ardisson,amsterdam,0,0,0,198,16,16,finnish,1,alal,7
352,Independant,Independant,amsterdam,1,0,0,112,36,16,finnish,1,alal,7
166,Boss Western,Boss Western,amsterdam,0,0,0,134,15,16,finnish,1,alal,7
783,Yin Yang,8 Premium,amsterdam,1,0,0,112,0,16,finnish,1,alal,7
809,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,298,24,16,finnish,1,alal,7
880,Boss Western,Boss Western,amsterdam,0,0,0,146,7,16,finnish,1,alal,7
86,Independant,Independant,amsterdam,1,0,0,126,0,16,finnish,1,alal,7
375,Independant,Independant,amsterdam,1,0,0,119,9,16,finnish,1,alal,7
762,Yin Yang,Ardisson,amsterdam,1,1,0,197,16,16,finnish,1,alal,7
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,198,12,16,finnish,1,alal,7
788,Independant,Independant,amsterdam,1,0,0,123,0,16,finnish,1,alal,7
778,Independant,Independant,amsterdam,1,0,0,123,0,16,finnish,1,alal,7
12,Independant,Independant,amsterdam,0,0,0,89,4,16,finnish,1,alal,7
971,Chillton Worldwide,Tripletree,amsterdam,1,0,0,200,16,16,finnish,1,alal,7
430,Yin Yang,Royal Lotus,amsterdam,0,0,0,178,43,16,finnish,1,alal,7
307,Accar Hotels,Navatel,amsterdam,1,0,0,142,12,16,finnish,1,alal,7
945,Chillton Worldwide,Tripletree,amsterdam,0,0,0,181,16,16,finnish,1,alal,7
283,Independant,Independant,amsterdam,1,0,0,119,13,16,finnish,1,alal,7
594,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,262,46,16,finnish,1,alal,7
630,Boss Western,J.Halliday Inn,amsterdam,0,0,0,174,0,16,finnish,1,alal,7
779,Morriott International,Morriot,amsterdam,1,0,2,211,27,16,finnish,1,alal,7
230,Boss Western,Boss Western,amsterdam,1,0,0,139,9,16,finnish,1,alal,7
460,Accar Hotels,Ibas,amsterdam,0,0,0,94,0,16,finnish,1,alal,7
760,Yin Yang,Royal Lotus,amsterdam,0,0,0,225,17,16,finnish,1,alal,7
311,Independant,Independant,amsterdam,1,0,0,116,22,16,finnish,1,alal,7
465,Morriott International,Corlton,amsterdam,1,1,0,288,27,16,finnish,1,alal,7
34,Independant,Independant,amsterdam,0,0,0,89,5,16,finnish,1,alal,7
835,Independant,Independant,amsterdam,0,0,0,116,39,16,finnish,1,alal,7
346,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,220,19,16,finnish,1,alal,7
657,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,198,21,16,finnish,1,alal,7
