hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
594,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,419,1,1,belgian,0,didier,4
16,Chillton Worldwide,Tripletree,amsterdam,1,0,0,177,0,1,belgian,0,didier,4
925,Boss Western,Boss Western,amsterdam,1,0,0,124,0,1,belgian,0,didier,4
369,Independant,Independant,amsterdam,1,0,0,75,0,1,belgian,0,didier,4
352,Independant,Independant,amsterdam,1,0,0,99,15,1,belgian,0,didier,4
724,Morriott International,Corlton,amsterdam,1,0,0,369,1,1,belgian,0,didier,4
517,Boss Western,Boss Western,amsterdam,1,0,0,172,0,1,belgian,0,didier,4
715,Yin Yang,Ardisson,amsterdam,0,0,0,174,0,1,belgian,0,didier,4
450,Morriott International,Morriot,amsterdam,0,0,0,171,16,1,belgian,0,didier,4
752,Accar Hotels,Safitel,amsterdam,0,0,0,401,1,1,belgian,0,didier,4
660,Chillton Worldwide,Tripletree,amsterdam,0,0,0,172,0,1,belgian,0,didier,4
230,Boss Western,Boss Western,amsterdam,1,0,0,182,0,1,belgian,0,didier,4
85,Boss Western,Boss Western,amsterdam,1,0,0,156,0,1,belgian,0,didier,4
157,Morriott International,Corlton,amsterdam,0,0,0,369,1,1,belgian,0,didier,4
146,Chillton Worldwide,Quadrupletree,amsterdam,0,0,0,212,0,1,belgian,0,didier,4
960,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,406,1,1,belgian,0,didier,4
507,Boss Western,Boss Western,amsterdam,0,0,0,126,1,1,belgian,0,didier,4
783,Yin Yang,8 Premium,amsterdam,1,0,0,99,0,1,belgian,0,didier,4
821,Independant,Independant,amsterdam,0,0,0,109,0,1,belgian,0,didier,4
778,Independant,Independant,amsterdam,1,0,0,108,0,1,belgian,0,didier,4
676,Independant,Independant,amsterdam,0,0,0,91,0,1,belgian,0,didier,4
410,Accar Hotels,Navatel,amsterdam,0,0,0,127,1,1,belgian,0,didier,4
745,Independant,Independant,amsterdam,0,0,0,109,0,1,belgian,0,didier,4
460,Accar Hotels,Ibas,amsterdam,0,0,0,83,0,1,belgian,0,didier,4
442,Accar Hotels,Marcure,amsterdam,0,0,0,190,1,1,belgian,0,didier,4
283,Independant,Independant,amsterdam,1,0,0,114,1,1,belgian,0,didier,4
86,Independant,Independant,amsterdam,1,0,0,111,0,1,belgian,0,didier,4
627,Independant,Independant,amsterdam,0,0,0,105,0,1,belgian,0,didier,4
587,Boss Western,J.Halliday Inn,amsterdam,0,0,0,151,0,1,belgian,0,didier,4
779,Morriott International,Morriot,amsterdam,1,0,2,296,1,1,belgian,0,didier,4
441,Yin Yang,Royal Lotus,amsterdam,0,0,0,212,1,1,belgian,0,didier,4
674,Accar Hotels,Navatel,amsterdam,0,0,0,134,0,1,belgian,0,didier,4
628,Boss Western,J.Halliday Inn,amsterdam,0,0,0,150,0,1,belgian,0,didier,4
103,Yin Yang,Royal Lotus,amsterdam,1,1,0,180,7,1,belgian,0,didier,4
567,Independant,Independant,amsterdam,1,0,0,91,0,1,belgian,0,didier,4
585,Yin Yang,8 Premium,amsterdam,0,0,0,78,1,1,belgian,0,didier,4
417,Morriott International,CourtYord,amsterdam,0,0,0,177,0,1,belgian,0,didier,4
967,Independant,Independant,amsterdam,1,0,0,78,0,1,belgian,0,didier,4
387,Accar Hotels,Safitel,amsterdam,1,0,0,415,1,1,belgian,0,didier,4
82,Independant,Independant,amsterdam,0,0,0,108,0,1,belgian,0,didier,4
680,Independant,Independant,amsterdam,1,0,0,150,0,1,belgian,0,didier,4
867,Independant,Independant,amsterdam,1,0,0,147,0,1,belgian,0,didier,4
117,Yin Yang,8 Premium,amsterdam,1,0,0,91,0,1,belgian,0,didier,4
809,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,405,1,1,belgian,0,didier,4
326,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,357,1,1,belgian,0,didier,4
303,Yin Yang,Royal Lotus,amsterdam,1,1,0,212,0,1,belgian,0,didier,4
256,Accar Hotels,Ibas,amsterdam,1,0,0,78,0,1,belgian,0,didier,4
317,Accar Hotels,Marcure,amsterdam,0,0,0,202,1,1,belgian,0,didier,4
679,Chillton Worldwide,Tripletree,amsterdam,1,0,0,150,0,1,belgian,0,didier,4
917,Morriott International,Corlton,amsterdam,1,1,0,403,1,1,belgian,0,didier,4
311,Independant,Independant,amsterdam,1,0,0,102,13,1,belgian,0,didier,4
591,Accar Hotels,Safitel,amsterdam,0,0,0,314,5,1,belgian,0,didier,4
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,175,0,1,belgian,0,didier,4
657,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,255,1,1,belgian,0,didier,4
658,Morriott International,CourtYord,amsterdam,1,0,0,177,0,1,belgian,0,didier,4
101,Accar Hotels,Safitel,amsterdam,1,0,0,396,1,1,belgian,0,didier,4
193,Independant,Independant,amsterdam,0,0,0,147,0,1,belgian,0,didier,4
762,Yin Yang,Ardisson,amsterdam,1,1,0,174,1,1,belgian,0,didier,4
630,Boss Western,J.Halliday Inn,amsterdam,0,0,0,153,0,1,belgian,0,didier,4
111,Boss Western,Boss Western,amsterdam,1,0,0,145,2,1,belgian,0,didier,4
760,Yin Yang,Royal Lotus,amsterdam,0,0,0,272,1,1,belgian,0,didier,4
788,Independant,Independant,amsterdam,1,0,0,108,0,1,belgian,0,didier,4
505,Independant,Independant,amsterdam,0,0,1,108,0,1,belgian,0,didier,4
366,Independant,Independant,amsterdam,1,0,0,78,0,1,belgian,0,didier,4
163,Yin Yang,Royal Lotus,amsterdam,0,1,0,289,1,1,belgian,0,didier,4
373,Boss Western,Boss Western,amsterdam,1,0,0,179,0,1,belgian,0,didier,4
604,Accar Hotels,Navatel,amsterdam,1,0,0,129,0,1,belgian,0,didier,4
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,209,1,1,belgian,0,didier,4
750,Independant,Independant,amsterdam,1,1,0,112,7,1,belgian,0,didier,4
971,Chillton Worldwide,Tripletree,amsterdam,1,0,0,177,0,1,belgian,0,didier,4
916,Boss Western,Boss Western,amsterdam,1,0,0,134,1,1,belgian,0,didier,4
172,Accar Hotels,Navatel,amsterdam,1,0,0,131,0,1,belgian,0,didier,4
214,Chillton Worldwide,Quadrupletree,amsterdam,0,1,0,294,1,1,belgian,0,didier,4
892,Chillton Worldwide,Quadrupletree,amsterdam,0,1,0,277,1,1,belgian,0,didier,4
548,Morriott International,Corlton,amsterdam,0,1,0,415,1,1,belgian,0,didier,4
158,Yin Yang,Ardisson,amsterdam,0,0,0,177,1,1,belgian,0,didier,4
105,Yin Yang,Ardisson,amsterdam,0,0,0,174,0,1,belgian,0,didier,4
22,Yin Yang,Ardisson,amsterdam,1,0,0,174,0,1,belgian,0,didier,4
777,Yin Yang,Ardisson,amsterdam,0,0,0,179,0,1,belgian,0,didier,4
12,Independant,Independant,amsterdam,0,0,0,78,0,1,belgian,0,didier,4
375,Independant,Independant,amsterdam,1,0,0,105,0,1,belgian,0,didier,4
264,Independant,Independant,amsterdam,1,0,0,79,0,1,belgian,0,didier,4
234,Boss Western,J.Halliday Inn,amsterdam,0,0,0,174,0,1,belgian,0,didier,4
196,Independant,Independant,amsterdam,1,0,0,109,0,1,belgian,0,didier,4
475,Independant,Independant,amsterdam,1,0,0,105,0,1,belgian,0,didier,4
10,Chillton Worldwide,Tripletree,amsterdam,0,0,0,151,0,1,belgian,0,didier,4
140,Boss Western,Boss Western,amsterdam,0,0,0,184,0,1,belgian,0,didier,4
921,Independant,Independant,amsterdam,0,0,0,91,0,1,belgian,0,didier,4
945,Chillton Worldwide,Tripletree,amsterdam,0,0,0,179,0,1,belgian,0,didier,4
557,Accar Hotels,Navatel,amsterdam,0,0,0,111,0,1,belgian,0,didier,4
603,Morriott International,Corlton,amsterdam,0,1,0,357,1,1,belgian,0,didier,4
455,Yin Yang,Ardisson,amsterdam,0,0,0,175,8,1,belgian,0,didier,4
429,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,248,9,1,belgian,0,didier,4
515,Accar Hotels,Safitel,amsterdam,1,1,0,406,1,1,belgian,0,didier,4
482,Accar Hotels,Ibas,amsterdam,1,0,0,80,0,1,belgian,0,didier,4
878,Independant,Independant,amsterdam,1,0,0,108,0,1,belgian,0,didier,4
743,Morriott International,CourtYord,amsterdam,1,1,0,172,0,1,belgian,0,didier,4
224,Yin Yang,Ardisson,amsterdam,1,0,0,174,1,1,belgian,0,didier,4
706,Boss Western,Boss Western,amsterdam,0,0,1,126,0,1,belgian,0,didier,4
570,Independant,Independant,amsterdam,1,0,0,107,0,1,belgian,0,didier,4
9,Independant,Independant,amsterdam,0,0,0,84,0,1,belgian,0,didier,4
510,Morriott International,Corlton,amsterdam,0,0,0,427,1,1,belgian,0,didier,4
588,Independant,Independant,amsterdam,0,0,0,173,0,1,belgian,0,didier,4
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,174,0,1,belgian,0,didier,4
271,Independant,Independant,amsterdam,1,0,0,81,0,1,belgian,0,didier,4
218,Yin Yang,Royal Lotus,amsterdam,0,0,1,292,1,1,belgian,0,didier,4
307,Accar Hotels,Navatel,amsterdam,1,0,0,126,0,1,belgian,0,didier,4
880,Boss Western,Boss Western,amsterdam,0,0,0,129,0,1,belgian,0,didier,4
211,Morriott International,CourtYord,amsterdam,1,0,0,147,0,1,belgian,0,didier,4
581,Independant,Independant,amsterdam,1,0,0,148,0,1,belgian,0,didier,4
806,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,1,267,4,1,belgian,0,didier,4
223,Boss Western,J.Halliday Inn,amsterdam,0,0,0,150,0,1,belgian,0,didier,4
83,Yin Yang,Ardisson,amsterdam,0,0,0,175,0,1,belgian,0,didier,4
891,Independant,Independant,amsterdam,1,0,0,122,4,1,belgian,0,didier,4
835,Independant,Independant,amsterdam,0,0,0,102,25,1,belgian,0,didier,4
807,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,405,1,1,belgian,0,didier,4
933,Boss Western,J.Halliday Inn,amsterdam,1,0,0,150,0,1,belgian,0,didier,4
45,Yin Yang,Ardisson,amsterdam,0,0,0,175,0,1,belgian,0,didier,4
34,Independant,Independant,amsterdam,0,0,0,78,0,1,belgian,0,didier,4
969,Accar Hotels,Ibas,amsterdam,1,0,0,84,0,1,belgian,0,didier,4
269,Yin Yang,Ardisson,amsterdam,0,1,0,151,0,1,belgian,0,didier,4
387,Accar Hotels,Safitel,amsterdam,1,0,0,238,69,25,belgian,0,didier,2
373,Boss Western,Boss Western,amsterdam,1,0,0,112,28,25,belgian,0,didier,2
960,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,266,67,25,belgian,0,didier,2
163,Yin Yang,Royal Lotus,amsterdam,0,1,0,173,56,25,belgian,0,didier,2
196,Independant,Independant,amsterdam,1,0,0,109,11,25,belgian,0,didier,2
45,Yin Yang,Ardisson,amsterdam,0,0,0,162,34,25,belgian,0,didier,2
778,Independant,Independant,amsterdam,1,0,0,108,21,25,belgian,0,didier,2
34,Independant,Independant,amsterdam,0,0,0,78,15,25,belgian,0,didier,2
111,Boss Western,Boss Western,amsterdam,1,0,0,117,25,25,belgian,0,didier,2
967,Independant,Independant,amsterdam,1,0,0,78,40,25,belgian,0,didier,2
117,Yin Yang,8 Premium,amsterdam,1,0,0,74,17,25,belgian,0,didier,2
224,Yin Yang,Ardisson,amsterdam,1,0,0,142,47,25,belgian,0,didier,2
450,Morriott International,Morriot,amsterdam,0,0,0,170,69,25,belgian,0,didier,2
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,155,32,25,belgian,0,didier,2
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,156,34,25,belgian,0,didier,2
783,Yin Yang,8 Premium,amsterdam,1,0,0,96,12,25,belgian,0,didier,2
346,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,180,52,25,belgian,0,didier,2
603,Morriott International,Corlton,amsterdam,0,1,0,264,61,25,belgian,0,didier,2
715,Yin Yang,Ardisson,amsterdam,0,0,0,155,32,25,belgian,0,didier,2
22,Yin Yang,Ardisson,amsterdam,1,0,0,161,29,25,belgian,0,didier,2
660,Chillton Worldwide,Tripletree,amsterdam,0,0,0,159,30,25,belgian,0,didier,2
103,Yin Yang,Royal Lotus,amsterdam,1,1,0,180,60,25,belgian,0,didier,2
510,Morriott International,Corlton,amsterdam,0,0,0,256,88,25,belgian,0,didier,2
878,Independant,Independant,amsterdam,1,0,0,106,42,25,belgian,0,didier,2
674,Accar Hotels,Navatel,amsterdam,0,0,0,119,35,25,belgian,0,didier,2
745,Independant,Independant,amsterdam,0,0,0,103,23,25,belgian,0,didier,2
657,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,160,55,25,belgian,0,didier,2
88,Boss Western,Boss Western,amsterdam,0,0,0,121,24,25,belgian,0,didier,2
591,Accar Hotels,Safitel,amsterdam,0,0,0,243,75,25,belgian,0,didier,2
587,Boss Western,J.Halliday Inn,amsterdam,0,0,0,151,30,25,belgian,0,didier,2
880,Boss Western,Boss Western,amsterdam,0,0,0,110,26,25,belgian,0,didier,2
352,Independant,Independant,amsterdam,1,0,0,99,50,25,belgian,0,didier,2
303,Yin Yang,Royal Lotus,amsterdam,1,1,0,181,46,25,belgian,0,didier,2
417,Morriott International,CourtYord,amsterdam,0,0,0,145,39,25,belgian,0,didier,2
676,Independant,Independant,amsterdam,0,0,0,71,13,25,belgian,0,didier,2
505,Independant,Independant,amsterdam,0,0,1,101,28,25,belgian,0,didier,2
570,Independant,Independant,amsterdam,1,0,0,102,29,25,belgian,0,didier,2
680,Independant,Independant,amsterdam,1,0,0,150,16,25,belgian,0,didier,2
283,Independant,Independant,amsterdam,1,0,0,101,30,25,belgian,0,didier,2
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,164,64,25,belgian,0,didier,2
933,Boss Western,J.Halliday Inn,amsterdam,1,0,0,150,38,25,belgian,0,didier,2
256,Accar Hotels,Ibas,amsterdam,1,0,0,78,15,25,belgian,0,didier,2
253,Accar Hotels,Safitel,amsterdam,0,1,2,254,74,25,belgian,0,didier,2
788,Independant,Independant,amsterdam,1,0,0,108,26,25,belgian,0,didier,2
679,Chillton Worldwide,Tripletree,amsterdam,1,0,0,150,35,25,belgian,0,didier,2
706,Boss Western,Boss Western,amsterdam,0,0,1,120,22,25,belgian,0,didier,2
442,Accar Hotels,Marcure,amsterdam,0,0,0,160,57,25,belgian,0,didier,2
507,Boss Western,Boss Western,amsterdam,0,0,0,112,24,25,belgian,0,didier,2
588,Independant,Independant,amsterdam,0,0,0,173,16,25,belgian,0,didier,2
604,Accar Hotels,Navatel,amsterdam,1,0,0,110,25,25,belgian,0,didier,2
548,Morriott International,Corlton,amsterdam,0,1,0,227,87,25,belgian,0,didier,2
585,Yin Yang,8 Premium,amsterdam,0,0,0,74,25,25,belgian,0,didier,2
