hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
984,Independant,Independant,sofia,0,0,0,62,0,0,hungarian,0,hongrois,9
554,Independant,Independant,sofia,0,0,0,46,0,0,hungarian,0,hongrois,9
416,Boss Western,J.Halliday Inn,sofia,1,0,0,104,0,0,hungarian,0,hongrois,9
44,Yin Yang,8 Premium,sofia,0,0,0,57,0,0,hungarian,0,hongrois,9
107,Yin Yang,8 Premium,sofia,0,0,0,48,0,0,hungarian,0,hongrois,9
208,Independant,Independant,sofia,0,0,0,66,0,0,hungarian,0,hongrois,9
472,Independant,Independant,sofia,0,0,0,46,0,0,hungarian,0,hongrois,9
109,Boss Western,J.Halliday Inn,sofia,0,0,0,103,0,0,hungarian,0,hongrois,9
574,Independant,Independant,sofia,0,0,0,65,0,0,hungarian,0,hongrois,9
862,Boss Western,Boss Western,sofia,1,0,0,78,0,0,hungarian,0,hongrois,9
871,Yin Yang,Ardisson,sofia,0,0,0,88,0,0,hungarian,0,hongrois,9
597,Accar Hotels,Safitel,sofia,1,0,0,251,0,0,hungarian,0,hongrois,9
141,Boss Western,J.Halliday Inn,sofia,1,0,0,89,0,0,hungarian,0,hongrois,9
608,Chillton Worldwide,Tripletree,sofia,0,0,0,105,0,0,hungarian,0,hongrois,9
637,Independant,Independant,sofia,0,0,0,65,0,0,hungarian,0,hongrois,9
544,Independant,Independant,sofia,1,0,0,66,0,0,hungarian,0,hongrois,9
287,Morriott International,Corlton,sofia,1,1,0,230,0,0,hungarian,0,hongrois,9
553,Independant,Independant,sofia,1,0,0,101,0,0,hungarian,0,hongrois,9
201,Chillton Worldwide,Tripletree,sofia,0,0,0,97,1,0,hungarian,0,hongrois,9
302,Independant,Independant,sofia,0,0,0,62,0,0,hungarian,0,hongrois,9
601,Boss Western,Boss Western,sofia,1,0,0,105,0,0,hungarian,0,hongrois,9
