hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
391,Boss Western,J.Halliday Inn,copenhagen,1,0,0,189,54,30,austrian,0,belgian,11
332,Chillton Worldwide,Quadrupletree,copenhagen,1,1,0,223,86,30,austrian,0,belgian,11
36,Independant,Independant,copenhagen,0,0,0,215,44,30,austrian,0,belgian,11
318,Boss Western,Boss Western,copenhagen,1,0,0,151,36,30,austrian,0,belgian,11
142,Morriott International,Corlton,copenhagen,1,1,0,339,115,30,austrian,0,belgian,11
487,Morriott International,CourtYord,copenhagen,0,0,0,185,62,30,austrian,0,belgian,11
793,Independant,Independant,copenhagen,0,0,0,179,23,30,austrian,0,belgian,11
519,Yin Yang,Royal Lotus,copenhagen,0,0,0,223,68,30,austrian,0,belgian,11
350,Chillton Worldwide,Chill Garden Inn,copenhagen,1,1,0,330,125,30,austrian,0,belgian,11
849,Morriott International,CourtYord,copenhagen,0,0,0,174,52,30,austrian,0,belgian,11
349,Yin Yang,Royal Lotus,copenhagen,0,1,0,242,68,30,austrian,0,belgian,11
385,Accar Hotels,Safitel,copenhagen,0,0,0,303,101,30,austrian,0,belgian,11
122,Accar Hotels,Safitel,copenhagen,0,1,1,311,120,30,austrian,0,belgian,11
541,Boss Western,Boss Western,copenhagen,1,0,0,138,43,30,austrian,0,belgian,11
562,Chillton Worldwide,Quadrupletree,copenhagen,0,0,0,231,74,30,austrian,0,belgian,11
300,Boss Western,Boss Western,copenhagen,1,0,0,133,38,30,austrian,0,belgian,11
50,Boss Western,Boss Western,copenhagen,0,0,0,143,39,30,austrian,0,belgian,11
664,Accar Hotels,Safitel,copenhagen,0,1,0,316,111,30,austrian,0,belgian,11
443,Accar Hotels,Navatel,copenhagen,0,0,0,127,52,30,austrian,0,belgian,11
834,Yin Yang,8 Premium,copenhagen,0,0,0,101,16,30,austrian,0,belgian,11
60,Independant,Independant,copenhagen,0,0,0,100,23,30,austrian,0,belgian,11
531,Yin Yang,Ardisson,copenhagen,1,0,0,195,53,30,austrian,0,belgian,11
