hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
777,Yin Yang,Ardisson,amsterdam,0,0,0,191,6,10,irish,0,john,6
625,Yin Yang,Royal Lotus,amsterdam,1,0,0,258,11,10,irish,0,john,6
603,Morriott International,Corlton,amsterdam,0,1,0,305,11,10,irish,0,john,6
450,Morriott International,Morriot,amsterdam,0,0,0,182,35,10,irish,0,john,6
657,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,218,9,10,irish,0,john,6
465,Morriott International,Corlton,amsterdam,1,1,0,348,14,10,irish,0,john,6
835,Independant,Independant,amsterdam,0,0,0,109,32,10,irish,0,john,6
417,Morriott International,CourtYord,amsterdam,0,0,0,189,0,10,irish,0,john,6
567,Independant,Independant,amsterdam,1,0,0,97,1,10,irish,0,john,6
752,Accar Hotels,Safitel,amsterdam,0,0,0,350,11,10,irish,0,john,6
193,Independant,Independant,amsterdam,0,0,0,157,6,10,irish,0,john,6
515,Accar Hotels,Safitel,amsterdam,1,1,0,354,10,10,irish,0,john,6
743,Morriott International,CourtYord,amsterdam,1,1,0,184,9,10,irish,0,john,6
352,Independant,Independant,amsterdam,1,0,0,106,27,10,irish,0,john,6
234,Boss Western,J.Halliday Inn,amsterdam,0,0,0,186,5,10,irish,0,john,6
196,Independant,Independant,amsterdam,1,0,0,117,0,10,irish,0,john,6
369,Independant,Independant,amsterdam,1,0,0,80,0,10,irish,0,john,6
83,Yin Yang,Ardisson,amsterdam,0,0,0,187,10,10,irish,0,john,6
172,Accar Hotels,Navatel,amsterdam,1,0,0,140,4,10,irish,0,john,6
101,Accar Hotels,Safitel,amsterdam,1,0,0,345,10,10,irish,0,john,6
588,Independant,Independant,amsterdam,0,0,0,185,0,10,irish,0,john,6
387,Accar Hotels,Safitel,amsterdam,1,0,0,444,10,10,irish,0,john,6
77,Accar Hotels,Safitel,amsterdam,0,1,0,433,10,10,irish,0,john,6
166,Boss Western,Boss Western,amsterdam,0,0,0,146,8,10,irish,0,john,6
16,Chillton Worldwide,Tripletree,amsterdam,1,0,0,189,0,10,irish,0,john,6
256,Accar Hotels,Ibas,amsterdam,1,0,0,83,0,10,irish,0,john,6
821,Independant,Independant,amsterdam,0,0,0,117,7,10,irish,0,john,6
971,Chillton Worldwide,Tripletree,amsterdam,1,0,0,189,10,10,irish,0,john,6
429,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,265,27,10,irish,0,john,6
346,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,253,10,10,irish,0,john,6
163,Yin Yang,Royal Lotus,amsterdam,0,1,0,201,12,10,irish,0,john,6
441,Yin Yang,Royal Lotus,amsterdam,0,0,0,226,14,10,irish,0,john,6
969,Accar Hotels,Ibas,amsterdam,1,0,0,90,3,10,irish,0,john,6
253,Accar Hotels,Safitel,amsterdam,0,1,2,338,17,10,irish,0,john,6
960,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,354,10,10,irish,0,john,6
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,186,8,10,irish,0,john,6
366,Independant,Independant,amsterdam,1,0,0,84,0,10,irish,0,john,6
585,Yin Yang,8 Premium,amsterdam,0,0,0,80,11,10,irish,0,john,6
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,187,4,10,irish,0,john,6
86,Independant,Independant,amsterdam,1,0,0,119,0,10,irish,0,john,6
117,Yin Yang,8 Premium,amsterdam,1,0,0,97,4,10,irish,0,john,6
146,Chillton Worldwide,Quadrupletree,amsterdam,0,0,0,226,12,10,irish,0,john,6
317,Accar Hotels,Marcure,amsterdam,0,0,0,209,14,10,irish,0,john,6
680,Independant,Independant,amsterdam,1,0,0,161,0,10,irish,0,john,6
807,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,433,10,10,irish,0,john,6
22,Yin Yang,Ardisson,amsterdam,1,0,0,186,4,10,irish,0,john,6
455,Yin Yang,Ardisson,amsterdam,0,0,0,187,13,10,irish,0,john,6
269,Yin Yang,Ardisson,amsterdam,0,1,0,162,0,10,irish,0,john,6
548,Morriott International,Corlton,amsterdam,0,1,0,244,31,10,irish,0,john,6
211,Morriott International,CourtYord,amsterdam,1,0,0,157,0,10,irish,0,john,6
264,Independant,Independant,amsterdam,1,0,0,85,0,10,irish,0,john,6
460,Accar Hotels,Ibas,amsterdam,0,0,0,88,0,10,irish,0,john,6
212,Yin Yang,Royal Lotus,amsterdam,0,1,0,315,7,10,irish,0,john,6
658,Morriott International,CourtYord,amsterdam,1,0,0,189,5,10,irish,0,john,6
917,Morriott International,Corlton,amsterdam,1,1,0,352,14,10,irish,0,john,6
724,Morriott International,Corlton,amsterdam,1,0,0,316,17,10,irish,0,john,6
715,Yin Yang,Ardisson,amsterdam,0,0,0,186,6,10,irish,0,john,6
