hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
788,Independant,Independant,amsterdam,1,0,0,113,36,27,belgian,0,jc,18
658,Morriott International,CourtYord,amsterdam,1,0,0,165,46,27,belgian,0,jc,18
373,Boss Western,Boss Western,amsterdam,1,0,0,118,33,27,belgian,0,jc,18
570,Independant,Independant,amsterdam,1,0,0,105,35,27,belgian,0,jc,18
375,Independant,Independant,amsterdam,1,0,0,110,33,27,belgian,0,jc,18
158,Yin Yang,Ardisson,amsterdam,0,0,0,146,52,27,belgian,0,jc,18
157,Morriott International,Corlton,amsterdam,0,0,0,254,71,27,belgian,0,jc,18
45,Yin Yang,Ardisson,amsterdam,0,0,0,164,41,27,belgian,0,jc,18
925,Boss Western,Boss Western,amsterdam,1,0,0,102,34,27,belgian,0,jc,18
676,Independant,Independant,amsterdam,0,0,0,75,16,27,belgian,0,jc,18
234,Boss Western,J.Halliday Inn,amsterdam,0,0,0,155,42,27,belgian,0,jc,18
960,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,280,79,27,belgian,0,jc,18
660,Chillton Worldwide,Tripletree,amsterdam,0,0,0,161,35,27,belgian,0,jc,18
867,Independant,Independant,amsterdam,1,0,0,145,40,27,belgian,0,jc,18
214,Chillton Worldwide,Quadrupletree,amsterdam,0,1,0,193,57,27,belgian,0,jc,18
715,Yin Yang,Ardisson,amsterdam,0,0,0,163,38,27,belgian,0,jc,18
969,Accar Hotels,Ibas,amsterdam,1,0,0,79,26,27,belgian,0,jc,18
387,Accar Hotels,Safitel,amsterdam,1,0,0,250,83,27,belgian,0,jc,18
441,Yin Yang,Royal Lotus,amsterdam,0,0,0,190,55,27,belgian,0,jc,18
410,Accar Hotels,Navatel,amsterdam,0,0,0,123,29,27,belgian,0,jc,18
588,Independant,Independant,amsterdam,0,0,0,182,34,27,belgian,0,jc,18
628,Boss Western,J.Halliday Inn,amsterdam,0,0,0,157,56,27,belgian,0,jc,18
604,Accar Hotels,Navatel,amsterdam,1,0,0,116,30,27,belgian,0,jc,18
750,Independant,Independant,amsterdam,1,1,0,118,15,27,belgian,0,jc,18
465,Morriott International,Corlton,amsterdam,1,1,0,235,96,27,belgian,0,jc,18
455,Yin Yang,Ardisson,amsterdam,0,0,0,151,45,27,belgian,0,jc,18
83,Yin Yang,Ardisson,amsterdam,0,0,0,164,37,27,belgian,0,jc,18
680,Independant,Independant,amsterdam,1,0,0,151,19,27,belgian,0,jc,18
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,172,75,27,belgian,0,jc,18
971,Chillton Worldwide,Tripletree,amsterdam,1,0,0,152,39,27,belgian,0,jc,18
510,Morriott International,Corlton,amsterdam,0,0,0,269,101,27,belgian,0,jc,18
821,Independant,Independant,amsterdam,0,0,0,112,35,27,belgian,0,jc,18
679,Chillton Worldwide,Tripletree,amsterdam,1,0,0,157,42,27,belgian,0,jc,18
630,Boss Western,J.Halliday Inn,amsterdam,0,0,0,157,49,27,belgian,0,jc,18
752,Accar Hotels,Safitel,amsterdam,0,0,0,254,83,27,belgian,0,jc,18
101,Accar Hotels,Safitel,amsterdam,1,0,0,273,76,27,belgian,0,jc,18
22,Yin Yang,Ardisson,amsterdam,1,0,0,169,34,27,belgian,0,jc,18
515,Accar Hotels,Safitel,amsterdam,1,1,0,280,77,27,belgian,0,jc,18
891,Independant,Independant,amsterdam,1,0,0,108,17,27,belgian,0,jc,18
627,Independant,Independant,amsterdam,0,0,0,110,28,27,belgian,0,jc,18
230,Boss Western,Boss Western,amsterdam,1,0,0,109,34,27,belgian,0,jc,18
557,Accar Hotels,Navatel,amsterdam,0,0,0,117,12,27,belgian,0,jc,18
505,Independant,Independant,amsterdam,0,0,1,106,34,27,belgian,0,jc,18
567,Independant,Independant,amsterdam,1,0,0,85,15,27,belgian,0,jc,18
685,Morriott International,Corlton,amsterdam,0,0,1,277,76,27,belgian,0,jc,18
779,Morriott International,Morriot,amsterdam,1,0,2,186,62,27,belgian,0,jc,18
809,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,255,84,27,belgian,0,jc,18
762,Yin Yang,Ardisson,amsterdam,1,1,0,163,36,27,belgian,0,jc,18
12,Independant,Independant,amsterdam,0,0,0,82,17,27,belgian,0,jc,18
835,Independant,Independant,amsterdam,0,0,0,107,56,27,belgian,0,jc,18
346,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,180,59,27,belgian,0,jc,18
745,Independant,Independant,amsterdam,0,0,0,108,24,27,belgian,0,jc,18
967,Independant,Independant,amsterdam,1,0,0,82,46,27,belgian,0,jc,18
269,Yin Yang,Ardisson,amsterdam,0,1,0,155,46,27,belgian,0,jc,18
878,Independant,Independant,amsterdam,1,0,0,106,50,27,belgian,0,jc,18
34,Independant,Independant,amsterdam,0,0,0,80,18,27,belgian,0,jc,18
917,Morriott International,Corlton,amsterdam,1,1,0,267,93,27,belgian,0,jc,18
307,Accar Hotels,Navatel,amsterdam,1,0,0,108,34,27,belgian,0,jc,18
429,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,250,86,27,belgian,0,jc,18
777,Yin Yang,Ardisson,amsterdam,0,0,0,154,46,27,belgian,0,jc,18
253,Accar Hotels,Safitel,amsterdam,0,1,2,267,83,27,belgian,0,jc,18
674,Accar Hotels,Navatel,amsterdam,0,0,0,125,39,27,belgian,0,jc,18
88,Boss Western,Boss Western,amsterdam,0,0,0,127,29,27,belgian,0,jc,18
921,Independant,Independant,amsterdam,0,0,0,85,36,27,belgian,0,jc,18
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,157,40,27,belgian,0,jc,18
352,Independant,Independant,amsterdam,1,0,0,104,54,27,belgian,0,jc,18
303,Yin Yang,Royal Lotus,amsterdam,1,1,0,174,62,27,belgian,0,jc,18
625,Yin Yang,Royal Lotus,amsterdam,1,0,0,197,56,27,belgian,0,jc,18
366,Independant,Independant,amsterdam,1,0,0,82,33,27,belgian,0,jc,18
760,Yin Yang,Royal Lotus,amsterdam,0,0,0,178,61,27,belgian,0,jc,18
369,Independant,Independant,amsterdam,1,0,0,79,15,27,belgian,0,jc,18
