hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
604,Accar Hotels,Navatel,amsterdam,1,0,0,106,84,40,luxembourgish,0,alexandre,5
724,Morriott International,Corlton,amsterdam,1,0,0,243,215,40,luxembourgish,0,alexandre,5
891,Independant,Independant,amsterdam,1,0,0,103,44,40,luxembourgish,0,alexandre,5
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,172,153,40,luxembourgish,0,alexandre,5
45,Yin Yang,Ardisson,amsterdam,0,0,0,145,106,40,luxembourgish,0,alexandre,5
806,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,1,246,217,40,luxembourgish,0,alexandre,5
172,Accar Hotels,Navatel,amsterdam,1,0,0,112,82,40,luxembourgish,0,alexandre,5
196,Independant,Independant,amsterdam,1,0,0,105,43,40,luxembourgish,0,alexandre,5
224,Yin Yang,Ardisson,amsterdam,1,0,0,142,107,40,luxembourgish,0,alexandre,5
166,Boss Western,Boss Western,amsterdam,0,0,0,109,96,40,luxembourgish,0,alexandre,5
193,Independant,Independant,amsterdam,0,0,0,142,91,40,luxembourgish,0,alexandre,5
307,Accar Hotels,Navatel,amsterdam,1,0,0,103,84,40,luxembourgish,0,alexandre,5
256,Accar Hotels,Ibas,amsterdam,1,0,0,77,44,40,luxembourgish,0,alexandre,5
493,Chillton Worldwide,Tripletree,amsterdam,0,0,0,138,104,40,luxembourgish,0,alexandre,5
12,Independant,Independant,amsterdam,0,0,0,75,44,40,luxembourgish,0,alexandre,5
594,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,242,229,40,luxembourgish,0,alexandre,5
777,Yin Yang,Ardisson,amsterdam,0,0,0,147,113,40,luxembourgish,0,alexandre,5
111,Boss Western,Boss Western,amsterdam,1,0,0,105,86,40,luxembourgish,0,alexandre,5
960,Chillton Worldwide,Chill Garden Inn,amsterdam,0,0,0,246,218,40,luxembourgish,0,alexandre,5
630,Boss Western,J.Halliday Inn,amsterdam,0,0,0,150,114,40,luxembourgish,0,alexandre,5
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,142,106,40,luxembourgish,0,alexandre,5
762,Yin Yang,Ardisson,amsterdam,1,1,0,149,104,40,luxembourgish,0,alexandre,5
346,Chillton Worldwide,Quadrupletree,amsterdam,1,0,0,172,151,40,luxembourgish,0,alexandre,5
529,Morriott International,Corlton,amsterdam,1,0,1,228,224,40,luxembourgish,0,alexandre,5
760,Yin Yang,Royal Lotus,amsterdam,0,0,0,169,160,40,luxembourgish,0,alexandre,5
925,Boss Western,Boss Western,amsterdam,1,0,0,102,89,40,luxembourgish,0,alexandre,5
752,Accar Hotels,Safitel,amsterdam,0,0,0,243,224,40,luxembourgish,0,alexandre,5
971,Chillton Worldwide,Tripletree,amsterdam,1,0,0,139,108,40,luxembourgish,0,alexandre,5
743,Morriott International,CourtYord,amsterdam,1,1,0,141,107,40,luxembourgish,0,alexandre,5
163,Yin Yang,Royal Lotus,amsterdam,0,1,0,167,150,40,luxembourgish,0,alexandre,5
517,Boss Western,Boss Western,amsterdam,1,0,0,110,93,40,luxembourgish,0,alexandre,5
22,Yin Yang,Ardisson,amsterdam,1,0,0,142,101,40,luxembourgish,0,alexandre,5
30,Accar Hotels,Navatel,amsterdam,1,0,0,106,88,40,luxembourgish,0,alexandre,5
10,Chillton Worldwide,Tripletree,amsterdam,0,0,0,155,107,40,luxembourgish,0,alexandre,5
570,Independant,Independant,amsterdam,1,0,0,100,88,40,luxembourgish,0,alexandre,5
783,Yin Yang,8 Premium,amsterdam,1,0,0,86,42,40,luxembourgish,0,alexandre,5
880,Boss Western,Boss Western,amsterdam,0,0,0,106,86,40,luxembourgish,0,alexandre,5
