hotel_id,group,brand,city,parking,pool,children_policy,price,stock,date,language,mobile,avatar_name,order_requests
271,Independant,Independant,amsterdam,1,0,0,88,11,25,portuguese,0,sylvie,7
303,Yin Yang,Royal Lotus,amsterdam,1,1,0,197,46,25,portuguese,0,sylvie,7
588,Independant,Independant,amsterdam,0,0,0,189,16,25,portuguese,0,sylvie,7
628,Boss Western,J.Halliday Inn,amsterdam,0,0,0,164,50,25,portuguese,0,sylvie,7
212,Yin Yang,Royal Lotus,amsterdam,0,1,0,216,43,25,portuguese,0,sylvie,7
821,Independant,Independant,amsterdam,0,0,0,117,30,25,portuguese,0,sylvie,7
230,Boss Western,Boss Western,amsterdam,1,0,0,114,29,25,portuguese,0,sylvie,7
557,Accar Hotels,Navatel,amsterdam,0,0,0,121,0,25,portuguese,0,sylvie,7
482,Accar Hotels,Ibas,amsterdam,1,0,0,87,13,25,portuguese,0,sylvie,7
430,Yin Yang,Royal Lotus,amsterdam,0,0,0,171,82,25,portuguese,0,sylvie,7
163,Yin Yang,Royal Lotus,amsterdam,0,1,0,189,56,25,portuguese,0,sylvie,7
264,Independant,Independant,amsterdam,1,0,0,86,13,25,portuguese,0,sylvie,7
892,Chillton Worldwide,Quadrupletree,amsterdam,0,1,0,204,40,25,portuguese,0,sylvie,7
211,Morriott International,CourtYord,amsterdam,1,0,0,160,40,25,portuguese,0,sylvie,7
916,Boss Western,Boss Western,amsterdam,1,0,0,117,33,25,portuguese,0,sylvie,7
603,Morriott International,Corlton,amsterdam,0,1,0,288,61,25,portuguese,0,sylvie,7
214,Chillton Worldwide,Quadrupletree,amsterdam,0,1,0,200,49,25,portuguese,0,sylvie,7
52,Chillton Worldwide,Tripletree,amsterdam,0,0,0,169,32,25,portuguese,0,sylvie,7
465,Morriott International,Corlton,amsterdam,1,1,0,266,78,25,portuguese,0,sylvie,7
269,Yin Yang,Ardisson,amsterdam,0,1,0,165,38,25,portuguese,0,sylvie,7
788,Independant,Independant,amsterdam,1,0,0,118,26,25,portuguese,0,sylvie,7
529,Morriott International,Corlton,amsterdam,1,0,1,248,78,25,portuguese,0,sylvie,7
685,Morriott International,Corlton,amsterdam,0,0,1,288,64,25,portuguese,0,sylvie,7
103,Yin Yang,Royal Lotus,amsterdam,1,1,0,196,60,25,portuguese,0,sylvie,7
83,Yin Yang,Ardisson,amsterdam,0,0,0,170,31,25,portuguese,0,sylvie,7
85,Boss Western,Boss Western,amsterdam,1,0,0,112,26,25,portuguese,0,sylvie,7
387,Accar Hotels,Safitel,amsterdam,1,0,0,259,69,25,portuguese,0,sylvie,7
369,Independant,Independant,amsterdam,1,0,0,82,10,25,portuguese,0,sylvie,7
505,Independant,Independant,amsterdam,0,0,1,110,28,25,portuguese,0,sylvie,7
196,Independant,Independant,amsterdam,1,0,0,119,11,25,portuguese,0,sylvie,7
455,Yin Yang,Ardisson,amsterdam,0,0,0,157,38,25,portuguese,0,sylvie,7
442,Accar Hotels,Marcure,amsterdam,0,0,0,175,57,25,portuguese,0,sylvie,7
902,Yin Yang,Royal Lotus,amsterdam,1,1,0,179,64,25,portuguese,0,sylvie,7
750,Independant,Independant,amsterdam,1,1,0,122,13,25,portuguese,0,sylvie,7
10,Chillton Worldwide,Tripletree,amsterdam,0,0,0,165,34,25,portuguese,0,sylvie,7
517,Boss Western,Boss Western,amsterdam,1,0,0,125,36,25,portuguese,0,sylvie,7
307,Accar Hotels,Navatel,amsterdam,1,0,0,117,28,25,portuguese,0,sylvie,7
366,Independant,Independant,amsterdam,1,0,0,85,28,25,portuguese,0,sylvie,7
326,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,277,73,25,portuguese,0,sylvie,7
627,Independant,Independant,amsterdam,0,0,0,115,19,25,portuguese,0,sylvie,7
706,Boss Western,Boss Western,amsterdam,0,0,1,131,22,25,portuguese,0,sylvie,7
835,Independant,Independant,amsterdam,0,0,0,111,52,25,portuguese,0,sylvie,7
809,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,276,73,25,portuguese,0,sylvie,7
778,Independant,Independant,amsterdam,1,0,0,118,21,25,portuguese,0,sylvie,7
752,Accar Hotels,Safitel,amsterdam,0,0,0,276,69,25,portuguese,0,sylvie,7
34,Independant,Independant,amsterdam,0,0,0,85,15,25,portuguese,0,sylvie,7
567,Independant,Independant,amsterdam,1,0,0,88,13,25,portuguese,0,sylvie,7
352,Independant,Independant,amsterdam,1,0,0,108,50,25,portuguese,0,sylvie,7
807,Chillton Worldwide,Chill Garden Inn,amsterdam,0,1,0,286,69,25,portuguese,0,sylvie,7
77,Accar Hotels,Safitel,amsterdam,0,1,0,276,76,25,portuguese,0,sylvie,7
373,Boss Western,Boss Western,amsterdam,1,0,0,122,28,25,portuguese,0,sylvie,7
157,Morriott International,Corlton,amsterdam,0,0,0,276,57,25,portuguese,0,sylvie,7
585,Yin Yang,8 Premium,amsterdam,0,0,0,81,25,25,portuguese,0,sylvie,7
283,Independant,Independant,amsterdam,1,0,0,110,30,25,portuguese,0,sylvie,7
317,Accar Hotels,Marcure,amsterdam,0,0,0,189,49,25,portuguese,0,sylvie,7
218,Yin Yang,Royal Lotus,amsterdam,0,0,1,207,48,25,portuguese,0,sylvie,7
630,Boss Western,J.Halliday Inn,amsterdam,0,0,0,167,40,25,portuguese,0,sylvie,7
880,Boss Western,Boss Western,amsterdam,0,0,0,120,26,25,portuguese,0,sylvie,7
460,Accar Hotels,Ibas,amsterdam,0,0,0,90,10,25,portuguese,0,sylvie,7
441,Yin Yang,Royal Lotus,amsterdam,0,0,0,197,46,25,portuguese,0,sylvie,7
548,Morriott International,Corlton,amsterdam,0,1,0,248,87,25,portuguese,0,sylvie,7
